"Identifikator","Perioden Id","Jahres Id","Geräte_Name","Passives_Gerät","Datum","Modus","Konto","Konto Name","Mitarbeiter","Referenz","Typ","Mng","Einzelpreis","FinalPreis","Rabatt","Materialverlust/Bruch","Gratis","Buchung","SKU","Artikel","Gruppe","StatGruppe","SteuerName","SteuerRate","VorSteuern","SteuernMenge","Profil"
"S1057915.328046","SP1057915.165.11","SY1057915.2026.284325","MASTER(1057915)","Iphone 6(1057921)","25.05.26 11:43","Prod","A1057915.41031","Tisch 304","Placido(917627)","S1057915.328046","SALE","1","26.0","26.0","0.0","0.0","0.0","0.0","1303","Pizza Don Diablo","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","24.051804","1.948196","Tischservice"
"S1057915.328047","SP1057915.165.12","SY1057915.2026.284326","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:04","Prod","A1057915.41030","Mitte-Theke, Tisch 26","Placido(917627)","S1057915.328047","SALE","1","5.0","5.0","0.0","0.0","0.0","0.0","1210","Goldberg Ginger Ale 0,2","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","4.625347","0.374653","Tischservice"
"S1057915.328048","SP1057915.165.13","SY1057915.2026.284327","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:04","Prod","A1057915.41030","Mitte-Theke, Tisch 26","Placido(917627)","S1057915.328048","SALE","1","5.0","5.0","0.0","0.0","0.0","0.0","1212","Goldberg Ginger Beer 0,2","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","4.625347","0.374653","Tischservice"
"S1057915.328049","SP1057915.165.14","SY1057915.2026.284328","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:05","Prod","A1057915.41032","Tisch 404","Tomas(1008589)","S1057915.328049","SALE","1","8.5","8.5","0.0","0.0","0.0","0.0","1407","Peach Love 0,4","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","7.86309","0.63691","Tischservice"
"S1057915.328050","SP1057915.165.15","SY1057915.2026.284329","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:05","Prod","A1057915.41032","Tisch 404","Tomas(1008589)","S1057915.328050","SALE","1","8.5","8.5","0.0","0.0","0.0","0.0","1422","Pure Lady 0,4","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","7.86309","0.63691","Tischservice"
"S1057915.328051","SP1057915.165.16","SY1057915.2026.284330","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:05","Prod","A1057915.41032","Tisch 404","Tomas(1008589)","S1057915.328051","SALE","1","28.9","28.9","0.0","0.0","0.0","0.0","795","Carbonara in a Pizzabowl","Küche(1327290923352113)","[]","MwSt. 8.1%","1.081","26.734505","2.165495","Tischservice"
"S1057915.328052","SP1057915.165.17","SY1057915.2026.284331","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:05","Prod","A1057915.41032","Tisch 404","Tomas(1008589)","S1057915.328052","SALE","1","28.9","28.9","0.0","0.0","0.0","0.0","1447","Pizza The Beast","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","26.734505","2.165495","Tischservice"
"S1057915.328053","SP1057915.165.18","SY1057915.2026.284332","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:09","Prod","A1057915.41033","Mitte-Theke, Tisch 39","Placido(917627)","S1057915.328053","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","1207","Rauch Zitronen-Eistee 0,33","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.328054","SP1057915.165.19","SY1057915.2026.284333","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:09","Prod","A1057915.41033","Mitte-Theke, Tisch 39","Placido(917627)","S1057915.328054","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","1355","Rauch Kirsch-Eistee 0,33","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.328055","SP1057915.165.20","SY1057915.2026.284334","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:09","Prod","A1057915.41033","Mitte-Theke, Tisch 39","Placido(917627)","S1057915.328055","SALE","1","18.0","18.0","0.0","0.0","0.0","0.0","736","Focaccia mit 3 Dips","Vorspeisen(1327290923353063)","[]","MwSt. 8.1%","1.081","16.651249","1.348751","Tischservice"
"S1057915.328056","SP1057915.165.21","SY1057915.2026.284335","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:09","Prod","A1057915.41033","Mitte-Theke, Tisch 39","Placido(917627)","S1057915.328056","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","1452","Trüffel Mayo","Vorspeisen(1327290923353063)","","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.328057","SP1057915.165.22","SY1057915.2026.284336","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:09","Prod","A1057915.41033","Mitte-Theke, Tisch 39","Placido(917627)","S1057915.328057","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","17104","Nduja Mayo","Vorspeisen(1327290923353063)","","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.328058","SP1057915.165.23","SY1057915.2026.284337","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:09","Prod","A1057915.41033","Mitte-Theke, Tisch 39","Placido(917627)","S1057915.328058","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","1243","Basilikum-Pesto Dip","Vorspeisen(1327290923353063)","","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.328059","SP1057915.165.24","SY1057915.2026.284338","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:09","Prod","A1057915.41033","Mitte-Theke, Tisch 39","Placido(917627)","S1057915.328059","SALE","1","19.9","19.9","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","18.408881","1.491119","Tischservice"
"S1057915.328060","SP1057915.165.25","SY1057915.2026.284339","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:09","Prod","A1057915.41033","Mitte-Theke, Tisch 39","Placido(917627)","S1057915.328060","SALE","1","32.9","32.9","0.0","0.0","0.0","0.0","14847","Trufflepasta in a Pizza Bowl","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","30.434783","2.465217","Tischservice"
"S1057915.328061","SP1057915.165.26","SY1057915.2026.284340","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:10","Prod","A1057915.41034","Tisch 23.10","Placido(917627)","S1057915.328061","SALE","1","17.9","17.9","0.0","0.0","0.0","0.0","1383","Pizza Marinara","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","16.558742","1.341258","Tischservice"
"S1057915.328062","SP1057915.165.27","SY1057915.2026.284341","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:10","Prod","A1057915.41034","Tisch 23.10","Placido(917627)","S1057915.328062","SALE","1","26.0","26.0","0.0","0.0","0.0","0.0","1303","Pizza Don Diablo","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","24.051804","1.948196","Tischservice"
"S1057915.328063","SP1057915.165.28","SY1057915.2026.284342","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:10","Prod","A1057915.41034","Tisch 23.10","Placido(917627)","S1057915.328063","SALE","1","23.9","23.9","0.0","0.0","0.0","0.0","1385","Schinken Champignons","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","22.109158","1.790842","Tischservice"
"S1057915.328064","SP1057915.165.29","SY1057915.2026.284343","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:10","Prod","A1057915.41034","Tisch 23.10","Placido(917627)","S1057915.328064","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.328065","SP1057915.165.30","SY1057915.2026.284344","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:10","Prod","A1057915.41034","Tisch 23.10","Placido(917627)","S1057915.328065","SALE","1","6.9","6.9","0.0","0.0","0.0","0.0","1232","Apfelschorle 0,4","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","6.382979","0.517021","Tischservice"
"S1057915.328066","SP1057915.165.31","SY1057915.2026.284345","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:10","Prod","A1057915.41034","Tisch 23.10","Placido(917627)","S1057915.328066","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.328067","SP1057915.165.32","SY1057915.2026.284346","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:18","Prod","A1057915.41035","","Tomas(1008589)","S1057915.328067","SALE","0E+1","0.0","0.0","0.0","0.0","0.0","0.0","1457","Virgin Mojito","Getränke(1327290923352111)","Cocktails","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.328068","SP1057915.165.33","SY1057915.2026.284347","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:18","Prod","A1057915.41035","","Tomas(1008589)","S1057915.328068","SALE","0E+1","0.0","0.0","0.0","0.0","0.0","0.0","1457","Virgin Mojito","Getränke(1327290923352111)","Cocktails","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.328069","SP1057915.165.34","SY1057915.2026.284348","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:18","Prod","A1057915.41035","Tisch 506","Tomas(1008589)","S1057915.328069","SALE","1","13.0","13.0","0.0","0.0","0.0","0.0","1457","Virgin Mojito","Getränke(1327290923352111)","Cocktails","MwSt. 8.1%","1.081","12.025902","0.974098","Tischservice"
"S1057915.328070","SP1057915.165.35","SY1057915.2026.284349","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:18","Prod","A1057915.41035","Tisch 506","Tomas(1008589)","S1057915.328070","SALE","1","13.0","13.0","0.0","0.0","0.0","0.0","1457","Virgin Mojito","Getränke(1327290923352111)","Cocktails","MwSt. 8.1%","1.081","12.025902","0.974098","Tischservice"
"S1057915.328071","SP1057915.165.36","SY1057915.2026.284350","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:18","Prod","A1057915.41035","Tisch 506","Tomas(1008589)","S1057915.328071","SALE","1","8.0","8.0","0.0","0.0","0.0","0.0","719","Acqua Morelli sparkling 0,75l","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","7.400555","0.599445","Tischservice"
"S1057915.328072","SP1057915.165.37","SY1057915.2026.284351","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:18","Prod","A1057915.41035","Tisch 506","Tomas(1008589)","S1057915.328072","SALE","1","19.9","19.9","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","18.408881","1.491119","Tischservice"
"S1057915.328073","SP1057915.165.38","SY1057915.2026.284352","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:18","Prod","A1057915.41035","Tisch 506","Tomas(1008589)","S1057915.328073","SALE","1","2.5","2.5","0.0","0.0","0.0","0.0","3721","mit Champignons","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","2.312673","0.187327","Tischservice"
"S1057915.328074","SP1057915.165.39","SY1057915.2026.284353","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:19","Prod","A1057915.41035","Tisch 506","Tomas(1008589)","S1057915.328074","SALE","1","28.9","28.9","0.0","0.0","0.0","0.0","1448","The Rock","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","26.734505","2.165495","Tischservice"
"S1057915.328075","SP1057915.165.40","SY1057915.2026.284354","MASTER(1057915)","Iphone 7(1057932)","25.05.26 12:19","Prod","A1057915.41036","Martin","BAR(1029510)","S1057915.328075","SALE","1","9.0","9.0","0.0","0.0","0.0","0.0","1465","Bitburger 0,5","Getränke(1327290923352111)","Bier","MwSt. 8.1%","1.081","8.325624","0.674376","Tischservice"
"S1057915.328076","SP1057915.165.41","SY1057915.2026.284355","MASTER(1057915)","Iphone 7(1057932)","25.05.26 12:19","Prod","A1057915.41036","Martin","BAR(1029510)","S1057915.328076","SALE","1","9.0","9.0","0.0","0.0","0.0","0.0","1465","Bitburger 0,5","Getränke(1327290923352111)","Bier","MwSt. 8.1%","1.081","8.325624","0.674376","Tischservice"
"S1057915.328077","SP1057915.165.42","SY1057915.2026.284356","MASTER(1057915)","Iphone 7(1057932)","25.05.26 12:20","Prod","A1057915.41037","Magnus","BAR(1029510)","S1057915.328077","SALE","1","9.0","9.0","0.0","0.0","0.0","0.0","1465","Bitburger 0,5","Getränke(1327290923352111)","Bier","MwSt. 8.1%","1.081","8.325624","0.674376","Tischservice"
"S1057915.328078","SP1057915.165.43","SY1057915.2026.284357","MASTER(1057915)","Iphone 7(1057932)","25.05.26 12:20","Prod","A1057915.41037","Magnus","BAR(1029510)","S1057915.328078","SALE","1","9.0","9.0","0.0","0.0","0.0","0.0","1465","Bitburger 0,5","Getränke(1327290923352111)","Bier","MwSt. 8.1%","1.081","8.325624","0.674376","Tischservice"
"S1057915.328079","SP1057915.165.44","SY1057915.2026.284358","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:21","Prod","A1057915.41038","Mitte-Theke, Tisch 31","Placido(917627)","S1057915.328079","SALE","1","5.8","5.8","0.0","0.0","0.0","0.0","2204","Cappuccino mit Kuhmilch","Kaffee Milchanteil > 75%(1327290923353874)","Heißgetränke","MwSt. 8.1%","1.081","5.365402","0.434598","Tischservice"
"S1057915.328080","SP1057915.165.45","SY1057915.2026.284359","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:21","Prod","A1057915.41038","Mitte-Theke, Tisch 31","Placido(917627)","S1057915.328080","SALE","1","26.0","26.0","0.0","0.0","0.0","0.0","1381","Pizza Margherita di Bufalina","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","24.051804","1.948196","Tischservice"
"S1057915.328081","SP1057915.165.46","SY1057915.2026.284360","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:21","Prod","A1057915.41038","Mitte-Theke, Tisch 31","Placido(917627)","S1057915.328081","SALE","0E+1","0.0","0.0","0.0","0.0","0.0","0.0","817","Truffle Carpaccio","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.328082","SP1057915.165.47","SY1057915.2026.284361","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:21","Prod","A1057915.41038","Mitte-Theke, Tisch 31","Placido(917627)","S1057915.328082","SALE","1","24.9","24.9","0.0","0.0","0.0","0.0","821","Crunchy Cacio E Pepe","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","23.034228","1.865772","Tischservice"
"S1057915.328083","SP1057915.165.48","SY1057915.2026.284362","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:21","Prod","A1057915.41038","Mitte-Theke, Tisch 31","Placido(917627)","S1057915.328083","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.328084","SP1057915.165.49","SY1057915.2026.284363","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:22","Prod","A1057915.41039","Tisch 503","Placido(917627)","S1057915.328084","SALE","1","20.0","20.0","0.0","0.0","0.0","0.0","733","Burrata","Vorspeisen(1327290923353063)","[]","MwSt. 8.1%","1.081","18.501388","1.498612","Tischservice"
"S1057915.328085","SP1057915.165.50","SY1057915.2026.284364","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:22","Prod","A1057915.41039","Tisch 503","Placido(917627)","S1057915.328085","SALE","1","19.9","19.9","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","18.408881","1.491119","Tischservice"
"S1057915.328086","SP1057915.165.51","SY1057915.2026.284365","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:22","Prod","A1057915.41039","Tisch 503","Placido(917627)","S1057915.328086","SALE","1","19.9","19.9","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","18.408881","1.491119","Tischservice"
"S1057915.328087","SP1057915.165.52","SY1057915.2026.284366","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:22","Prod","A1057915.41039","Tisch 503","Placido(917627)","S1057915.328087","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.328088","SP1057915.165.53","SY1057915.2026.284367","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:22","Prod","A1057915.41039","Tisch 503","Placido(917627)","S1057915.328088","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","2116","mit Eis","Getränke(1327290923352111)","Spirituosen","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.328089","SP1057915.165.54","SY1057915.2026.284368","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:22","Prod","A1057915.41039","Tisch 503","Placido(917627)","S1057915.328089","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","4101","mit Zitrone","Getränke(1327290923352111)","Getränke Diverse","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.328090","SP1057915.165.55","SY1057915.2026.284369","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:22","Prod","A1057915.41039","Tisch 503","Placido(917627)","S1057915.328090","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.328091","SP1057915.165.56","SY1057915.2026.284370","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:22","Prod","A1057915.41039","Tisch 503","Placido(917627)","S1057915.328091","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","2116","mit Eis","Getränke(1327290923352111)","Spirituosen","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.328092","SP1057915.165.57","SY1057915.2026.284371","MASTER(1057915)","Iphone 6(1057921)","25.05.26 12:22","Prod","A1057915.41039","Tisch 503","Placido(917627)","S1057915.328092","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","4101","mit Zitrone","Getränke(1327290923352111)","Getränke Diverse","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.328093","SP1057915.165.58","SY1057915.2026.284372","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:26","Prod","A1057915.41040","Tisch 502","Tomas(1008589)","S1057915.328093","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","1206","Rauch Pfirsich-Eistee 0,33","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.328094","SP1057915.165.59","SY1057915.2026.284373","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:26","Prod","A1057915.41040","Tisch 502","Tomas(1008589)","S1057915.328094","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","1206","Rauch Pfirsich-Eistee 0,33","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.328095","SP1057915.165.60","SY1057915.2026.284374","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:27","Prod","A1057915.41040","Tisch 502","Tomas(1008589)","S1057915.328095","SALE","1","8.0","8.0","0.0","0.0","0.0","0.0","718","Acqua Morelli naturale 0,75l","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","7.400555","0.599445","Tischservice"
"S1057915.328096","SP1057915.165.61","SY1057915.2026.284375","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:27","Prod","A1057915.41040","Tisch 502","Tomas(1008589)","S1057915.328096","SALE","1","44.0","44.0","0.0","0.0","0.0","0.0","730","Lugana Fl.","Alkohol(1327290923352112)","[]","MwSt. 8.1%","1.081","40.703053","3.296947","Tischservice"
"S1057915.328097","SP1057915.165.62","SY1057915.2026.284376","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:35","Prod","A1057915.41040","Tisch 502","Tomas(1008589)","S1057915.328097","SALE","1","22.9","22.9","0.0","0.0","0.0","0.0","4821","Grünzeug mit Burrata.","Salate(1327290923352297)","","MwSt. 8.1%","1.081","21.184089","1.715911","Tischservice"
"S1057915.328098","SP1057915.165.63","SY1057915.2026.284377","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:35","Prod","A1057915.41040","Tisch 502","Tomas(1008589)","S1057915.328098","SALE","1","23.9","23.9","0.0","0.0","0.0","0.0","1385","Schinken Champignons","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","22.109158","1.790842","Tischservice"
"S1057915.328099","SP1057915.165.64","SY1057915.2026.284378","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:35","Prod","A1057915.41040","Tisch 502","Tomas(1008589)","S1057915.328099","SALE","1","26.0","26.0","0.0","0.0","0.0","0.0","1381","Pizza Margherita di Bufalina","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","24.051804","1.948196","Tischservice"
"S1057915.328100","SP1057915.165.65","SY1057915.2026.284379","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:35","Prod","A1057915.41040","Tisch 502","Tomas(1008589)","S1057915.328100","SALE","1","28.0","28.0","0.0","0.0","0.0","0.0","1318","Pizza Gambazzz","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","25.901943","2.098057","Tischservice"
"S1057915.328101","SP1057915.165.66","SY1057915.2026.284380","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:35","Prod","A1057915.41040","Tisch 502","Tomas(1008589)","S1057915.328101","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","3827","ohne Spinat","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.328102","SP1057915.165.67","SY1057915.2026.284381","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:35","Prod","A1057915.41040","Tisch 502","Tomas(1008589)","S1057915.328102","SALE","1","19.9","19.9","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","18.408881","1.491119","Tischservice"
"S1057915.328103","SP1057915.165.68","SY1057915.2026.284382","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:37","Prod","A1057915.41041","Tisch 505","Tomas(1008589)","S1057915.328103","SALE","1","8.5","8.5","0.0","0.0","0.0","0.0","1226","Amalfi Limonade 0,4","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","7.86309","0.63691","Tischservice"
"S1057915.328104","SP1057915.165.69","SY1057915.2026.284383","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:37","Prod","A1057915.41041","Tisch 505","Tomas(1008589)","S1057915.328104","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.328105","SP1057915.165.70","SY1057915.2026.284384","MASTER(1057915)","Iphone 8(1057920)","25.05.26 12:37","Prod","A1057915.41041","Tisch 505","Tomas(1008589)","S1057915.328105","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5808","Sprite","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
