"Identifikator","Perioden Id","Jahres Id","Geräte_Name","Passives_Gerät","Datum","Modus","Konto","Konto Name","Mitarbeiter","Referenz","Typ","Mng","Einzelpreis","FinalPreis","Rabatt","Materialverlust/Bruch","Gratis","Buchung","SKU","Artikel","Gruppe","StatGruppe","SteuerName","SteuerRate","VorSteuern","SteuernMenge","Profil"
"S911659.2331651","SP911659.635.1","SY911659.2026.515451","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311720","Bestellung TU842","Online Order(691144)","S911659.1931542","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15580","Bacon N Cheese (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2331652","SP911659.635.2","SY911659.2026.515452","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311720","Bestellung TU842","Online Order(691144)","S911659.1931543","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2331653","SP911659.635.3","SY911659.2026.515453","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311721","Bestellung CH791","Online Order(691144)","S911659.1945809","TRANSITORY_COMP","-1","10.0","-10.0","0.0","0.0","0.0","0.0","16131","Pizza Nutella (Webshop)","Desserts(1020286661039931)","","MwSt. 7%","1.07","-9.345794","-0.654206","OA Take-Away"
"S911659.2331654","SP911659.635.4","SY911659.2026.515454","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311721","Bestellung CH791","Online Order(691144)","S911659.1945810","TRANSITORY_COMP","-2","15.0","-30.0","0.0","0.0","0.0","0.0","15292","Pizza Margherita di Bufalina (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-28.037383","-1.962617","OA Take-Away"
"S911659.2331655","SP911659.635.5","SY911659.2026.515455","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311722","Bestellung KY243","Online Order(691144)","S911659.1947671","TRANSITORY_COMP","-1","15.0","-15.0","0.0","0.0","0.0","0.0","15292","Pizza Margherita di Bufalina (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.018692","-0.981308","OA Take-Away"
"S911659.2331656","SP911659.635.6","SY911659.2026.515456","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311723","Bestellung LY092","Online Order(691144)","S911659.2002897","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15556","Pizza Vegan Salami (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2331657","SP911659.635.7","SY911659.2026.515457","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311724","Bestellung RV130","Online Order(691144)","S911659.2009256","TRANSITORY_COMP","-2","18.0","-36.0","0.0","0.0","0.0","0.0","15532","Pizza The Beast (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-33.64486","-2.35514","OA Take-Away"
"S911659.2331658","SP911659.635.8","SY911659.2026.515458","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311724","Bestellung RV130","Online Order(691144)","S911659.2009257","TRANSITORY_COMP","-1","18.0","-18.0","0.0","0.0","0.0","0.0","15412","The Rock (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-16.82243","-1.17757","OA Take-Away"
"S911659.2331659","SP911659.635.9","SY911659.2026.515459","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311725","Bestellung TX983","Online Order(691144)","S911659.2009503","TRANSITORY_COMP","-1","17.0","-17.0","0.0","0.0","0.0","0.0","15604","Pizza Burrata Bomb (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-15.88785","-1.11215","OA Take-Away"
"S911659.2331660","SP911659.635.10","SY911659.2026.515460","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311725","Bestellung TX983","Online Order(691144)","S911659.2009504","TRANSITORY_COMP","-1","9.0","-9.0","0.0","0.0","0.0","0.0","15123","Focaccia (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-8.411215","-0.588785","OA Take-Away"
"S911659.2331661","SP911659.635.11","SY911659.2026.515461","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311725","Bestellung TX983","Online Order(691144)","S911659.2009505","TRANSITORY_COMP","-1","0.0","0.0","0.0","0.0","0.0","0.0","6907","Aioli","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","0","0","OA Take-Away"
"S911659.2331662","SP911659.635.12","SY911659.2026.515462","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311725","Bestellung TX983","Online Order(691144)","S911659.2009506","TRANSITORY_COMP","-1","0.0","0.0","0.0","0.0","0.0","0.0","17104","Nduja Mayo","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","0","0","OA Take-Away"
"S911659.2331663","SP911659.635.13","SY911659.2026.515463","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311725","Bestellung TX983","Online Order(691144)","S911659.2009507","TRANSITORY_COMP","-1","0.0","0.0","0.0","0.0","0.0","0.0","1243","Basilikum-Pesto Dip","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","0","0","OA Take-Away"
"S911659.2331664","SP911659.635.14","SY911659.2026.515464","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311726","Bestellung ZX171","Online Order(691144)","S911659.2034082","TRANSITORY_COMP","-1","14.5","-14.5","0.0","0.0","0.0","0.0","15340","Green Mamba vegan (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-13.551402","-0.948598","OA Take-Away"
"S911659.2331665","SP911659.635.15","SY911659.2026.515465","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311726","Bestellung ZX171","Online Order(691144)","S911659.2034083","TRANSITORY_COMP","-1","20.0","-20.0","0.0","0.0","0.0","0.0","15652","Vegan Beef Chimichurri (Webshop)","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-18.691589","-1.308411","OA Take-Away"
"S911659.2331666","SP911659.635.16","SY911659.2026.515466","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311727","Bestellung WC080","Online Order(691144)","S911659.2034680","TRANSITORY_COMP","-1","16.9","-16.9","0.0","0.0","0.0","0.0","24973","Return of the Mac (Webshop)","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-15.794393","-1.105607","OA Take-Away"
"S911659.2331667","SP911659.635.17","SY911659.2026.515467","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311727","Bestellung WC080","Online Order(691144)","S911659.2034681","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-11.214953","-0.785047","OA Take-Away"
"S911659.2331668","SP911659.635.18","SY911659.2026.515468","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311728","Bestellung FX487","Online Order(691144)","S911659.2036262","TRANSITORY_COMP","-1","9.0","-9.0","0.0","0.0","0.0","0.0","15220","Pizza Marinara (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-8.411215","-0.588785","OA Take-Away"
"S911659.2331669","SP911659.635.19","SY911659.2026.515469","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311729","Bestellung DZ002","Online Order(691144)","S911659.2099685","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-11.214953","-0.785047","OA Take-Away"
"S911659.2331670","SP911659.635.20","SY911659.2026.515470","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311730","Bestellung IR598","Online Order(691144)","S911659.2100643","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2331671","SP911659.635.21","SY911659.2026.515471","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311731","Bestellung OL077","Online Order(691144)","S911659.2121962","TRANSITORY_COMP","-1","16.9","-16.9","0.0","0.0","0.0","0.0","24973","Return of the Mac (Webshop)","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-15.794393","-1.105607","OA Take-Away"
"S911659.2331672","SP911659.635.22","SY911659.2026.515472","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311731","Bestellung OL077","Online Order(691144)","S911659.2121963","TRANSITORY_COMP","-1","15.9","-15.9","0.0","0.0","0.0","0.0","25147","Vegan Ratatouille (Webshop)","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-14.859813","-1.040187","OA Take-Away"
"S911659.2331673","SP911659.635.23","SY911659.2026.515473","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311732","Bestellung 2","Mohamed(787690)","S911659.2139484","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","1462","Pizza White Tuna","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","Takeaway"
"S911659.2331674","SP911659.635.24","SY911659.2026.515474","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311733","Bestellung HH594","Online Order(691144)","S911659.2142348","TRANSITORY_COMP","-1","8.0","-8.0","0.0","0.0","0.0","0.0","15147","Cheese Roll (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-7.476636","-0.523364","OA Take-Away"
"S911659.2331675","SP911659.635.25","SY911659.2026.515475","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311733","Bestellung HH594","Online Order(691144)","S911659.2142349","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15580","Bacon N Cheese (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2331676","SP911659.635.26","SY911659.2026.515476","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311733","Bestellung HH594","Online Order(691144)","S911659.2142350","TRANSITORY_COMP","-1","5.0","-5.0","0.0","0.0","0.0","0.0","3729","mit-Burrata+","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-4.672897","-0.327103","OA Take-Away"
"S911659.2331677","SP911659.635.27","SY911659.2026.515477","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311733","Bestellung HH594","Online Order(691144)","S911659.2142351","TRANSITORY_COMP","-1","5.0","-5.0","0.0","0.0","0.0","0.0","3702","mit Parmaschinken","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-4.672897","-0.327103","OA Take-Away"
"S911659.2331678","SP911659.635.28","SY911659.2026.515478","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311734","Bestellung DP703","Online Order(691144)","S911659.2148189","TRANSITORY_COMP","-1","18.0","-18.0","0.0","0.0","0.0","0.0","15532","Pizza The Beast (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-16.82243","-1.17757","OA Take-Away"
"S911659.2331679","SP911659.635.29","SY911659.2026.515479","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311735","Bestellung GL701","Online Order(691144)","S911659.2148359","TRANSITORY_COMP","-1","14.5","-14.5","0.0","0.0","0.0","0.0","15316","Green Mamba (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-13.551402","-0.948598","OA Take-Away"
"S911659.2331680","SP911659.635.30","SY911659.2026.515480","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311735","Bestellung GL701","Online Order(691144)","S911659.2148360","TRANSITORY_COMP","-1","5.0","-5.0","0.0","0.0","0.0","0.0","3729","mit-Burrata+","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-4.672897","-0.327103","OA Take-Away"
"S911659.2331681","SP911659.635.31","SY911659.2026.515481","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311735","Bestellung GL701","Online Order(691144)","S911659.2148361","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3728","mit Kirschtomaten","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","OA Take-Away"
"S911659.2331682","SP911659.635.32","SY911659.2026.515482","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311735","Bestellung GL701","Online Order(691144)","S911659.2148362","TRANSITORY_COMP","-1","15.5","-15.5","0.0","0.0","0.0","0.0","15460","Pizza Cowabunga (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.485981","-1.014019","OA Take-Away"
"S911659.2331683","SP911659.635.33","SY911659.2026.515483","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311735","Bestellung GL701","Online Order(691144)","S911659.2148363","TRANSITORY_COMP","-1","5.0","-5.0","0.0","0.0","0.0","0.0","3729","mit-Burrata+","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-4.672897","-0.327103","OA Take-Away"
"S911659.2331684","SP911659.635.34","SY911659.2026.515484","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311735","Bestellung GL701","Online Order(691144)","S911659.2148364","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3720","mit Rucola","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","OA Take-Away"
"S911659.2331685","SP911659.635.35","SY911659.2026.515485","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311735","Bestellung GL701","Online Order(691144)","S911659.2148365","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3728","mit Kirschtomaten","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","OA Take-Away"
"S911659.2331686","SP911659.635.36","SY911659.2026.515486","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311736","Bestellung QR127","Online Order(691144)","S911659.2149070","TRANSITORY_COMP","-2","12.0","-24.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-22.429907","-1.570093","OA Take-Away"
"S911659.2331687","SP911659.635.37","SY911659.2026.515487","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311737","Bestellung HD256","Online Order(691144)","S911659.2178887","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15915","Caesar Salad (Webshop)","Salate(1020286661041706)","","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2331688","SP911659.635.38","SY911659.2026.515488","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311737","Bestellung HD256","Online Order(691144)","S911659.2178888","TRANSITORY_COMP","-1","16.5","-16.5","0.0","0.0","0.0","0.0","15196","Pizza Don Diablo (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-15.420561","-1.079439","OA Take-Away"
"S911659.2331689","SP911659.635.39","SY911659.2026.515489","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311737","Bestellung HD256","Online Order(691144)","S911659.2178889","TRANSITORY_COMP","-1","14.5","-14.5","0.0","0.0","0.0","0.0","15316","Green Mamba (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-13.551402","-0.948598","OA Take-Away"
"S911659.2331690","SP911659.635.40","SY911659.2026.515490","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311737","Bestellung HD256","Online Order(691144)","S911659.2178890","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15556","Pizza Vegan Salami (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2331691","SP911659.635.41","SY911659.2026.515491","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311738","Bestellung KE552","Online Order(691144)","S911659.2180623","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-11.214953","-0.785047","OA Take-Away"
"S911659.2331692","SP911659.635.42","SY911659.2026.515492","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311738","Bestellung KE552","Online Order(691144)","S911659.2180624","TRANSITORY_COMP","-1","2.0","-2.0","0.0","0.0","0.0","0.0","3712","mit Oliven","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-1.869159","-0.130841","OA Take-Away"
"S911659.2331693","SP911659.635.43","SY911659.2026.515493","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311739","Bestellung EP228","Online Order(691144)","S911659.2181318","TRANSITORY_COMP","-1","13.9","-13.9","0.0","0.0","0.0","0.0","15268","Pizza Margherita Vegan (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-12.990654","-0.909346","OA Take-Away"
"S911659.2331694","SP911659.635.44","SY911659.2026.515494","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311739","Bestellung EP228","Online Order(691144)","S911659.2181319","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3728","mit Kirschtomaten","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","OA Take-Away"
"S911659.2331695","SP911659.635.45","SY911659.2026.515495","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311739","Bestellung EP228","Online Order(691144)","S911659.2181320","TRANSITORY_COMP","-1","2.0","-2.0","0.0","0.0","0.0","0.0","3712","mit Oliven","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-1.869159","-0.130841","OA Take-Away"
"S911659.2331696","SP911659.635.46","SY911659.2026.515496","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311740","Bestellung FP198","Online Order(691144)","S911659.2207391","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15556","Pizza Vegan Salami (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2331697","SP911659.635.47","SY911659.2026.515497","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311741","Bestellung QB478","Online Order(691144)","S911659.2238675","TRANSITORY_COMP","-2","13.9","-27.8","0.0","0.0","0.0","0.0","15268","Pizza Margherita Vegan (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-25.981308","-1.818692","OA Take-Away"
"S911659.2331698","SP911659.635.48","SY911659.2026.515498","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311741","Bestellung QB478","Online Order(691144)","S911659.2238676","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2331699","SP911659.635.49","SY911659.2026.515499","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311742","Bestellung MA837","Online Order(691144)","S911659.2255777","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-11.214953","-0.785047","OA Take-Away"
"S911659.2331700","SP911659.635.50","SY911659.2026.515500","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311743","Bestellung HG780","Online Order(691144)","S911659.2258856","TRANSITORY_COMP","-2","9.0","-18.0","0.0","0.0","0.0","0.0","15123","Focaccia (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-16.82243","-1.17757","OA Take-Away"
"S911659.2331701","SP911659.635.51","SY911659.2026.515501","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311743","Bestellung HG780","Online Order(691144)","S911659.2258857","TRANSITORY_COMP","-2","0.0","0.0","0.0","0.0","0.0","0.0","23372","Kräuterbutter","Vorspeisen(1020286661042526)","[]","MwSt. 7%","1.07","0","0","OA Take-Away"
"S911659.2331702","SP911659.635.52","SY911659.2026.515502","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311743","Bestellung HG780","Online Order(691144)","S911659.2258858","TRANSITORY_COMP","-2","7.9","-15.8","0.0","0.0","0.0","0.0","27488","Erdbeertiramisu (Webshop)","Desserts(1020286661039931)","","MwSt. 7%","1.07","-14.766355","-1.033645","OA Take-Away"
"S911659.2331703","SP911659.635.53","SY911659.2026.515503","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311744","Bestellung HZ610","Online Order(691144)","S911659.2261340","TRANSITORY_COMP","-1","8.0","-8.0","0.0","0.0","0.0","0.0","15147","Cheese Roll (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-7.476636","-0.523364","OA Take-Away"
"S911659.2331704","SP911659.635.54","SY911659.2026.515504","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311744","Bestellung HZ610","Online Order(691144)","S911659.2261341","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15580","Bacon N Cheese (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2331705","SP911659.635.55","SY911659.2026.515505","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311745","Bestellung KR202","Online Order(691144)","S911659.2301129","TRANSITORY_COMP","-1","22.0","-22.0","0.0","0.0","0.0","0.0","15724","Pizza Oh My Truffle (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-20.560748","-1.439252","OA Take-Away"
"S911659.2331706","SP911659.635.56","SY911659.2026.515506","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311745","Bestellung KR202","Online Order(691144)","S911659.2301130","TRANSITORY_COMP","-1","3.5","-3.5","0.0","0.0","0.0","0.0","16155","Aioli (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-3.271028","-0.228972","OA Take-Away"
"S911659.2331707","SP911659.635.57","SY911659.2026.515507","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311745","Bestellung KR202","Online Order(691144)","S911659.2301131","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15915","Caesar Salad (Webshop)","Salate(1020286661041706)","","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2331708","SP911659.635.58","SY911659.2026.515508","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311745","Bestellung KR202","Online Order(691144)","S911659.2301132","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2331709","SP911659.635.59","SY911659.2026.515509","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311745","Bestellung KR202","Online Order(691144)","S911659.2301133","TRANSITORY_COMP","-1","7.5","-7.5","0.0","0.0","0.0","0.0","15820","Tiramisu (Webshop)","Desserts(1020286661039931)","","MwSt. 7%","1.07","-7.009346","-0.490654","OA Take-Away"
"S911659.2331710","SP911659.635.60","SY911659.2026.515510","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311746","Bestellung TG429","Online Order(691144)","S911659.2315048","TRANSITORY_COMP","-1","16.5","-16.5","0.0","0.0","0.0","0.0","15196","Pizza Don Diablo (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-15.420561","-1.079439","OA Take-Away"
"S911659.2331711","SP911659.635.61","SY911659.2026.515511","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311746","Bestellung TG429","Online Order(691144)","S911659.2315049","TRANSITORY_COMP","-1","2.0","-2.0","0.0","0.0","0.0","0.0","3712","mit Oliven / Olives","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-1.869159","-0.130841","OA Take-Away"
"S911659.2331712","SP911659.635.62","SY911659.2026.515512","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311747","Bestellung 1","Mohamed(787690)","S911659.2317793","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-11.214953","-0.785047","Takeaway"
"S911659.2331713","SP911659.635.63","SY911659.2026.515513","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311748","Bestellung VO723","Online Order(691144)","S911659.2321234","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15388","Salsiccia Style (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2331714","SP911659.635.64","SY911659.2026.515514","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311749","Bestellung TU842","Online Order(691144)","S911659.1931542","TRANSITORY_OPEN","1","16.0","16.0","0.0","0.0","0.0","0.0","15580","Bacon N Cheese (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.953271","1.046729","OA Take-Away"
"S911659.2331715","SP911659.635.65","SY911659.2026.515515","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311749","Bestellung TU842","Online Order(691144)","S911659.1931543","TRANSITORY_OPEN","1","16.0","16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.953271","1.046729","OA Take-Away"
"S911659.2331716","SP911659.635.66","SY911659.2026.515516","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311750","Bestellung CH791","Online Order(691144)","S911659.1945809","TRANSITORY_OPEN","1","10.0","10.0","0.0","0.0","0.0","0.0","16131","Pizza Nutella (Webshop)","Desserts(1020286661039931)","","MwSt. 7%","1.07","9.345794","0.654206","OA Take-Away"
"S911659.2331717","SP911659.635.67","SY911659.2026.515517","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311750","Bestellung CH791","Online Order(691144)","S911659.1945810","TRANSITORY_OPEN","2","15.0","30.0","0.0","0.0","0.0","0.0","15292","Pizza Margherita di Bufalina (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","28.037383","1.962617","OA Take-Away"
"S911659.2331718","SP911659.635.68","SY911659.2026.515518","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311751","Bestellung KY243","Online Order(691144)","S911659.1947671","TRANSITORY_OPEN","1","15.0","15.0","0.0","0.0","0.0","0.0","15292","Pizza Margherita di Bufalina (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.018692","0.981308","OA Take-Away"
"S911659.2331719","SP911659.635.69","SY911659.2026.515519","Master(911659)","Master(911659)","24.05.26 05:30","Prod","A911659.311752","Bestellung LY092","Online Order(691144)","S911659.2002897","TRANSITORY_OPEN","1","16.0","16.0","0.0","0.0","0.0","0.0","15556","Pizza Vegan Salami (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.953271","1.046729","OA Take-Away"
