"Identifikator","Perioden Id","Jahres Id","Geräte_Name","Passives_Gerät","Datum","Modus","Konto","Konto Name","Mitarbeiter","Referenz","Typ","Mng","Einzelpreis","FinalPreis","Rabatt","Materialverlust/Bruch","Gratis","Buchung","SKU","Artikel","Gruppe","StatGruppe","SteuerName","SteuerRate","VorSteuern","SteuernMenge","Profil"
"S911659.2335294","SP911659.636.1","SY911659.2026.519094","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312229","Bestellung TU842","Online Order(691144)","S911659.1931542","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15580","Bacon N Cheese (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2335295","SP911659.636.2","SY911659.2026.519095","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312229","Bestellung TU842","Online Order(691144)","S911659.1931543","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2335296","SP911659.636.3","SY911659.2026.519096","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312230","Bestellung CH791","Online Order(691144)","S911659.1945809","TRANSITORY_COMP","-1","10.0","-10.0","0.0","0.0","0.0","0.0","16131","Pizza Nutella (Webshop)","Desserts(1020286661039931)","","MwSt. 7%","1.07","-9.345794","-0.654206","OA Take-Away"
"S911659.2335297","SP911659.636.4","SY911659.2026.519097","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312230","Bestellung CH791","Online Order(691144)","S911659.1945810","TRANSITORY_COMP","-2","15.0","-30.0","0.0","0.0","0.0","0.0","15292","Pizza Margherita di Bufalina (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-28.037383","-1.962617","OA Take-Away"
"S911659.2335298","SP911659.636.5","SY911659.2026.519098","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312231","Bestellung KY243","Online Order(691144)","S911659.1947671","TRANSITORY_COMP","-1","15.0","-15.0","0.0","0.0","0.0","0.0","15292","Pizza Margherita di Bufalina (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.018692","-0.981308","OA Take-Away"
"S911659.2335299","SP911659.636.6","SY911659.2026.519099","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312232","Bestellung LY092","Online Order(691144)","S911659.2002897","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15556","Pizza Vegan Salami (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2335300","SP911659.636.7","SY911659.2026.519100","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312233","Bestellung RV130","Online Order(691144)","S911659.2009256","TRANSITORY_COMP","-2","18.0","-36.0","0.0","0.0","0.0","0.0","15532","Pizza The Beast (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-33.64486","-2.35514","OA Take-Away"
"S911659.2335301","SP911659.636.8","SY911659.2026.519101","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312233","Bestellung RV130","Online Order(691144)","S911659.2009257","TRANSITORY_COMP","-1","18.0","-18.0","0.0","0.0","0.0","0.0","15412","The Rock (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-16.82243","-1.17757","OA Take-Away"
"S911659.2335302","SP911659.636.9","SY911659.2026.519102","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312234","Bestellung TX983","Online Order(691144)","S911659.2009503","TRANSITORY_COMP","-1","17.0","-17.0","0.0","0.0","0.0","0.0","15604","Pizza Burrata Bomb (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-15.88785","-1.11215","OA Take-Away"
"S911659.2335303","SP911659.636.10","SY911659.2026.519103","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312234","Bestellung TX983","Online Order(691144)","S911659.2009504","TRANSITORY_COMP","-1","9.0","-9.0","0.0","0.0","0.0","0.0","15123","Focaccia (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-8.411215","-0.588785","OA Take-Away"
"S911659.2335304","SP911659.636.11","SY911659.2026.519104","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312234","Bestellung TX983","Online Order(691144)","S911659.2009505","TRANSITORY_COMP","-1","0.0","0.0","0.0","0.0","0.0","0.0","6907","Aioli","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","0","0","OA Take-Away"
"S911659.2335305","SP911659.636.12","SY911659.2026.519105","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312234","Bestellung TX983","Online Order(691144)","S911659.2009506","TRANSITORY_COMP","-1","0.0","0.0","0.0","0.0","0.0","0.0","17104","Nduja Mayo","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","0","0","OA Take-Away"
"S911659.2335306","SP911659.636.13","SY911659.2026.519106","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312234","Bestellung TX983","Online Order(691144)","S911659.2009507","TRANSITORY_COMP","-1","0.0","0.0","0.0","0.0","0.0","0.0","1243","Basilikum-Pesto Dip","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","0","0","OA Take-Away"
"S911659.2335307","SP911659.636.14","SY911659.2026.519107","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312235","Bestellung ZX171","Online Order(691144)","S911659.2034082","TRANSITORY_COMP","-1","14.5","-14.5","0.0","0.0","0.0","0.0","15340","Green Mamba vegan (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-13.551402","-0.948598","OA Take-Away"
"S911659.2335308","SP911659.636.15","SY911659.2026.519108","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312235","Bestellung ZX171","Online Order(691144)","S911659.2034083","TRANSITORY_COMP","-1","20.0","-20.0","0.0","0.0","0.0","0.0","15652","Vegan Beef Chimichurri (Webshop)","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-18.691589","-1.308411","OA Take-Away"
"S911659.2335309","SP911659.636.16","SY911659.2026.519109","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312236","Bestellung WC080","Online Order(691144)","S911659.2034680","TRANSITORY_COMP","-1","16.9","-16.9","0.0","0.0","0.0","0.0","24973","Return of the Mac (Webshop)","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-15.794393","-1.105607","OA Take-Away"
"S911659.2335310","SP911659.636.17","SY911659.2026.519110","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312236","Bestellung WC080","Online Order(691144)","S911659.2034681","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-11.214953","-0.785047","OA Take-Away"
"S911659.2335311","SP911659.636.18","SY911659.2026.519111","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312237","Bestellung FX487","Online Order(691144)","S911659.2036262","TRANSITORY_COMP","-1","9.0","-9.0","0.0","0.0","0.0","0.0","15220","Pizza Marinara (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-8.411215","-0.588785","OA Take-Away"
"S911659.2335312","SP911659.636.19","SY911659.2026.519112","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312238","Bestellung DZ002","Online Order(691144)","S911659.2099685","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-11.214953","-0.785047","OA Take-Away"
"S911659.2335313","SP911659.636.20","SY911659.2026.519113","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312239","Bestellung IR598","Online Order(691144)","S911659.2100643","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2335314","SP911659.636.21","SY911659.2026.519114","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312240","Bestellung OL077","Online Order(691144)","S911659.2121962","TRANSITORY_COMP","-1","16.9","-16.9","0.0","0.0","0.0","0.0","24973","Return of the Mac (Webshop)","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-15.794393","-1.105607","OA Take-Away"
"S911659.2335315","SP911659.636.22","SY911659.2026.519115","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312240","Bestellung OL077","Online Order(691144)","S911659.2121963","TRANSITORY_COMP","-1","15.9","-15.9","0.0","0.0","0.0","0.0","25147","Vegan Ratatouille (Webshop)","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-14.859813","-1.040187","OA Take-Away"
"S911659.2335316","SP911659.636.23","SY911659.2026.519116","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312241","Bestellung 2","Mohamed(787690)","S911659.2139484","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","1462","Pizza White Tuna","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","Takeaway"
"S911659.2335317","SP911659.636.24","SY911659.2026.519117","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312242","Bestellung HH594","Online Order(691144)","S911659.2142348","TRANSITORY_COMP","-1","8.0","-8.0","0.0","0.0","0.0","0.0","15147","Cheese Roll (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-7.476636","-0.523364","OA Take-Away"
"S911659.2335318","SP911659.636.25","SY911659.2026.519118","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312242","Bestellung HH594","Online Order(691144)","S911659.2142349","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15580","Bacon N Cheese (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2335319","SP911659.636.26","SY911659.2026.519119","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312242","Bestellung HH594","Online Order(691144)","S911659.2142350","TRANSITORY_COMP","-1","5.0","-5.0","0.0","0.0","0.0","0.0","3729","mit-Burrata+","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-4.672897","-0.327103","OA Take-Away"
"S911659.2335320","SP911659.636.27","SY911659.2026.519120","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312242","Bestellung HH594","Online Order(691144)","S911659.2142351","TRANSITORY_COMP","-1","5.0","-5.0","0.0","0.0","0.0","0.0","3702","mit Parmaschinken","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-4.672897","-0.327103","OA Take-Away"
"S911659.2335321","SP911659.636.28","SY911659.2026.519121","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312243","Bestellung DP703","Online Order(691144)","S911659.2148189","TRANSITORY_COMP","-1","18.0","-18.0","0.0","0.0","0.0","0.0","15532","Pizza The Beast (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-16.82243","-1.17757","OA Take-Away"
"S911659.2335322","SP911659.636.29","SY911659.2026.519122","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312244","Bestellung GL701","Online Order(691144)","S911659.2148359","TRANSITORY_COMP","-1","14.5","-14.5","0.0","0.0","0.0","0.0","15316","Green Mamba (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-13.551402","-0.948598","OA Take-Away"
"S911659.2335323","SP911659.636.30","SY911659.2026.519123","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312244","Bestellung GL701","Online Order(691144)","S911659.2148360","TRANSITORY_COMP","-1","5.0","-5.0","0.0","0.0","0.0","0.0","3729","mit-Burrata+","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-4.672897","-0.327103","OA Take-Away"
"S911659.2335324","SP911659.636.31","SY911659.2026.519124","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312244","Bestellung GL701","Online Order(691144)","S911659.2148361","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3728","mit Kirschtomaten","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","OA Take-Away"
"S911659.2335325","SP911659.636.32","SY911659.2026.519125","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312244","Bestellung GL701","Online Order(691144)","S911659.2148362","TRANSITORY_COMP","-1","15.5","-15.5","0.0","0.0","0.0","0.0","15460","Pizza Cowabunga (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.485981","-1.014019","OA Take-Away"
"S911659.2335326","SP911659.636.33","SY911659.2026.519126","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312244","Bestellung GL701","Online Order(691144)","S911659.2148363","TRANSITORY_COMP","-1","5.0","-5.0","0.0","0.0","0.0","0.0","3729","mit-Burrata+","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-4.672897","-0.327103","OA Take-Away"
"S911659.2335327","SP911659.636.34","SY911659.2026.519127","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312244","Bestellung GL701","Online Order(691144)","S911659.2148364","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3720","mit Rucola","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","OA Take-Away"
"S911659.2335328","SP911659.636.35","SY911659.2026.519128","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312244","Bestellung GL701","Online Order(691144)","S911659.2148365","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3728","mit Kirschtomaten","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","OA Take-Away"
"S911659.2335329","SP911659.636.36","SY911659.2026.519129","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312245","Bestellung QR127","Online Order(691144)","S911659.2149070","TRANSITORY_COMP","-2","12.0","-24.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-22.429907","-1.570093","OA Take-Away"
"S911659.2335330","SP911659.636.37","SY911659.2026.519130","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312246","Bestellung HD256","Online Order(691144)","S911659.2178887","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15915","Caesar Salad (Webshop)","Salate(1020286661041706)","","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2335331","SP911659.636.38","SY911659.2026.519131","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312246","Bestellung HD256","Online Order(691144)","S911659.2178888","TRANSITORY_COMP","-1","16.5","-16.5","0.0","0.0","0.0","0.0","15196","Pizza Don Diablo (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-15.420561","-1.079439","OA Take-Away"
"S911659.2335332","SP911659.636.39","SY911659.2026.519132","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312246","Bestellung HD256","Online Order(691144)","S911659.2178889","TRANSITORY_COMP","-1","14.5","-14.5","0.0","0.0","0.0","0.0","15316","Green Mamba (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-13.551402","-0.948598","OA Take-Away"
"S911659.2335333","SP911659.636.40","SY911659.2026.519133","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312246","Bestellung HD256","Online Order(691144)","S911659.2178890","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15556","Pizza Vegan Salami (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2335334","SP911659.636.41","SY911659.2026.519134","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312247","Bestellung KE552","Online Order(691144)","S911659.2180623","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-11.214953","-0.785047","OA Take-Away"
"S911659.2335335","SP911659.636.42","SY911659.2026.519135","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312247","Bestellung KE552","Online Order(691144)","S911659.2180624","TRANSITORY_COMP","-1","2.0","-2.0","0.0","0.0","0.0","0.0","3712","mit Oliven","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-1.869159","-0.130841","OA Take-Away"
"S911659.2335336","SP911659.636.43","SY911659.2026.519136","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312248","Bestellung EP228","Online Order(691144)","S911659.2181318","TRANSITORY_COMP","-1","13.9","-13.9","0.0","0.0","0.0","0.0","15268","Pizza Margherita Vegan (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-12.990654","-0.909346","OA Take-Away"
"S911659.2335337","SP911659.636.44","SY911659.2026.519137","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312248","Bestellung EP228","Online Order(691144)","S911659.2181319","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3728","mit Kirschtomaten","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","OA Take-Away"
"S911659.2335338","SP911659.636.45","SY911659.2026.519138","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312248","Bestellung EP228","Online Order(691144)","S911659.2181320","TRANSITORY_COMP","-1","2.0","-2.0","0.0","0.0","0.0","0.0","3712","mit Oliven","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-1.869159","-0.130841","OA Take-Away"
"S911659.2335339","SP911659.636.46","SY911659.2026.519139","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312249","Bestellung FP198","Online Order(691144)","S911659.2207391","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15556","Pizza Vegan Salami (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2335340","SP911659.636.47","SY911659.2026.519140","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312250","Bestellung QB478","Online Order(691144)","S911659.2238675","TRANSITORY_COMP","-2","13.9","-27.8","0.0","0.0","0.0","0.0","15268","Pizza Margherita Vegan (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-25.981308","-1.818692","OA Take-Away"
"S911659.2335341","SP911659.636.48","SY911659.2026.519141","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312250","Bestellung QB478","Online Order(691144)","S911659.2238676","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2335342","SP911659.636.49","SY911659.2026.519142","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312251","Bestellung MA837","Online Order(691144)","S911659.2255777","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-11.214953","-0.785047","OA Take-Away"
"S911659.2335343","SP911659.636.50","SY911659.2026.519143","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312252","Bestellung HG780","Online Order(691144)","S911659.2258856","TRANSITORY_COMP","-2","9.0","-18.0","0.0","0.0","0.0","0.0","15123","Focaccia (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-16.82243","-1.17757","OA Take-Away"
"S911659.2335344","SP911659.636.51","SY911659.2026.519144","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312252","Bestellung HG780","Online Order(691144)","S911659.2258857","TRANSITORY_COMP","-2","0.0","0.0","0.0","0.0","0.0","0.0","23372","Kräuterbutter","Vorspeisen(1020286661042526)","[]","MwSt. 7%","1.07","0","0","OA Take-Away"
"S911659.2335345","SP911659.636.52","SY911659.2026.519145","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312252","Bestellung HG780","Online Order(691144)","S911659.2258858","TRANSITORY_COMP","-2","7.9","-15.8","0.0","0.0","0.0","0.0","27488","Erdbeertiramisu (Webshop)","Desserts(1020286661039931)","","MwSt. 7%","1.07","-14.766355","-1.033645","OA Take-Away"
"S911659.2335346","SP911659.636.53","SY911659.2026.519146","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312253","Bestellung HZ610","Online Order(691144)","S911659.2261340","TRANSITORY_COMP","-1","8.0","-8.0","0.0","0.0","0.0","0.0","15147","Cheese Roll (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-7.476636","-0.523364","OA Take-Away"
"S911659.2335347","SP911659.636.54","SY911659.2026.519147","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312253","Bestellung HZ610","Online Order(691144)","S911659.2261341","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15580","Bacon N Cheese (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2335348","SP911659.636.55","SY911659.2026.519148","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312254","Bestellung KR202","Online Order(691144)","S911659.2301129","TRANSITORY_COMP","-1","22.0","-22.0","0.0","0.0","0.0","0.0","15724","Pizza Oh My Truffle (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-20.560748","-1.439252","OA Take-Away"
"S911659.2335349","SP911659.636.56","SY911659.2026.519149","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312254","Bestellung KR202","Online Order(691144)","S911659.2301130","TRANSITORY_COMP","-1","3.5","-3.5","0.0","0.0","0.0","0.0","16155","Aioli (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-3.271028","-0.228972","OA Take-Away"
"S911659.2335350","SP911659.636.57","SY911659.2026.519150","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312254","Bestellung KR202","Online Order(691144)","S911659.2301131","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15915","Caesar Salad (Webshop)","Salate(1020286661041706)","","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2335351","SP911659.636.58","SY911659.2026.519151","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312254","Bestellung KR202","Online Order(691144)","S911659.2301132","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2335352","SP911659.636.59","SY911659.2026.519152","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312254","Bestellung KR202","Online Order(691144)","S911659.2301133","TRANSITORY_COMP","-1","7.5","-7.5","0.0","0.0","0.0","0.0","15820","Tiramisu (Webshop)","Desserts(1020286661039931)","","MwSt. 7%","1.07","-7.009346","-0.490654","OA Take-Away"
"S911659.2335353","SP911659.636.60","SY911659.2026.519153","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312255","Bestellung TG429","Online Order(691144)","S911659.2315048","TRANSITORY_COMP","-1","16.5","-16.5","0.0","0.0","0.0","0.0","15196","Pizza Don Diablo (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-15.420561","-1.079439","OA Take-Away"
"S911659.2335354","SP911659.636.61","SY911659.2026.519154","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312255","Bestellung TG429","Online Order(691144)","S911659.2315049","TRANSITORY_COMP","-1","2.0","-2.0","0.0","0.0","0.0","0.0","3712","mit Oliven / Olives","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-1.869159","-0.130841","OA Take-Away"
"S911659.2335355","SP911659.636.62","SY911659.2026.519155","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312256","Bestellung 1","Mohamed(787690)","S911659.2317793","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-11.214953","-0.785047","Takeaway"
"S911659.2335356","SP911659.636.63","SY911659.2026.519156","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312257","Bestellung VO723","Online Order(691144)","S911659.2321234","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15388","Salsiccia Style (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2335357","SP911659.636.64","SY911659.2026.519157","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312258","Bestellung TU842","Online Order(691144)","S911659.1931542","TRANSITORY_OPEN","1","16.0","16.0","0.0","0.0","0.0","0.0","15580","Bacon N Cheese (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.953271","1.046729","OA Take-Away"
"S911659.2335358","SP911659.636.65","SY911659.2026.519158","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312258","Bestellung TU842","Online Order(691144)","S911659.1931543","TRANSITORY_OPEN","1","16.0","16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.953271","1.046729","OA Take-Away"
"S911659.2335359","SP911659.636.66","SY911659.2026.519159","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312259","Bestellung CH791","Online Order(691144)","S911659.1945809","TRANSITORY_OPEN","1","10.0","10.0","0.0","0.0","0.0","0.0","16131","Pizza Nutella (Webshop)","Desserts(1020286661039931)","","MwSt. 7%","1.07","9.345794","0.654206","OA Take-Away"
"S911659.2335360","SP911659.636.67","SY911659.2026.519160","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312259","Bestellung CH791","Online Order(691144)","S911659.1945810","TRANSITORY_OPEN","2","15.0","30.0","0.0","0.0","0.0","0.0","15292","Pizza Margherita di Bufalina (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","28.037383","1.962617","OA Take-Away"
"S911659.2335361","SP911659.636.68","SY911659.2026.519161","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312260","Bestellung KY243","Online Order(691144)","S911659.1947671","TRANSITORY_OPEN","1","15.0","15.0","0.0","0.0","0.0","0.0","15292","Pizza Margherita di Bufalina (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.018692","0.981308","OA Take-Away"
"S911659.2335362","SP911659.636.69","SY911659.2026.519162","Master(911659)","Master(911659)","25.05.26 05:30","Prod","A911659.312261","Bestellung LY092","Online Order(691144)","S911659.2002897","TRANSITORY_OPEN","1","16.0","16.0","0.0","0.0","0.0","0.0","15556","Pizza Vegan Salami (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.953271","1.046729","OA Take-Away"
