"Identifikator","Perioden Id","Jahres Id","Geräte_Name","Passives_Gerät","Datum","Modus","Konto","Konto Name","Mitarbeiter","Referenz","Typ","Mng","Einzelpreis","FinalPreis","Rabatt","Materialverlust/Bruch","Gratis","Buchung","SKU","Artikel","Gruppe","StatGruppe","SteuerName","SteuerRate","VorSteuern","SteuernMenge","Profil"
"S1120288.145980","SP1120288.38.1","SY1120288.2026.145980","Master(1120288)","Master(1120288)","24.05.26 05:30","Prod","A1120288.19197","Aussenbereich 100, 200 300, Tisch 203","Max(988181)","S1120288.145918","TRANSITORY_COMP","-1","7.0","-7.0","0.0","0.0","0.0","0.0","1297","Crodino Italian","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","-5.882353","-1.117647","Tischservice"
"S1120288.145981","SP1120288.38.2","SY1120288.2026.145981","Master(1120288)","Master(1120288)","24.05.26 05:30","Prod","A1120288.19198","Aussenbereich 100, 200 300, Tisch 203","Max(988181)","S1120288.145918","TRANSITORY_OPEN","1","7.0","7.0","0.0","0.0","0.0","0.0","1297","Crodino Italian","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","5.882353","1.117647","Tischservice"
"S1120288.145983","SP1120288.38.4","SY1120288.2026.145983","Master(1120288)","Iphone 4(1120302)","24.05.26 11:40","Prod","A1120288.19200","","Paulina(1041268)","S1120288.145983","SALE","1","4.9","4.9","0.0","0.0","0.0","0.0","1378","Maracujaschorle 0,4","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","4.117647","0.782353","Tischservice"
"S1120288.145984","SP1120288.38.5","SY1120288.2026.145984","Master(1120288)","Iphone 4(1120302)","24.05.26 11:40","Prod","A1120288.19200","","Paulina(1041268)","S1120288.145984","SALE","1","3.2","3.2","0.0","0.0","0.0","0.0","1222","Acqua Morelli Sparkling 0,25","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","2.689076","0.510924","Tischservice"
"S1120288.145985","SP1120288.38.6","SY1120288.2026.145985","Master(1120288)","Iphone 4(1120302)","24.05.26 11:41","Prod","A1120288.19200","","Paulina(1041268)","S1120288.145985","SALE","1","4.2","4.2","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","3.529412","0.670588","Tischservice"
"S1120288.145986","SP1120288.38.7","SY1120288.2026.145986","Master(1120288)","Iphone 4(1120302)","24.05.26 11:41","Prod","A1120288.19200","","Paulina(1041268)","S1120288.145986","SALE","1","9.0","9.0","0.0","0.0","0.0","0.0","1313","Focaccia mit 3 Dips","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","8.411215","0.588785","Tischservice"
"S1120288.145987","SP1120288.38.8","SY1120288.2026.145987","Master(1120288)","Iphone 4(1120302)","24.05.26 11:41","Prod","A1120288.19200","","Paulina(1041268)","S1120288.145987","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","1452","Trüffel Mayo","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","0","0","Tischservice"
"S1120288.145988","SP1120288.38.9","SY1120288.2026.145988","Master(1120288)","Iphone 4(1120302)","24.05.26 11:41","Prod","A1120288.19200","","Paulina(1041268)","S1120288.145988","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","17104","Nduja Mayo","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","0","0","Tischservice"
"S1120288.145989","SP1120288.38.10","SY1120288.2026.145989","Master(1120288)","Iphone 4(1120302)","24.05.26 11:41","Prod","A1120288.19200","","Paulina(1041268)","S1120288.145989","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","23372","Kräuterbutter","Vorspeisen(1020286661042526)","[]","MwSt. 7%","1.07","0","0","Tischservice"
"S1120288.145990","SP1120288.38.11","SY1120288.2026.145990","Master(1120288)","Iphone 4(1120302)","24.05.26 11:42","Prod","A1120288.19200","","Paulina(1041268)","S1120288.145990","SALE","1","18.0","18.0","0.0","0.0","0.0","0.0","1447","Pizza The Beast","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","16.82243","1.17757","Tischservice"
"S1120288.145991","SP1120288.38.12","SY1120288.2026.145991","Master(1120288)","Iphone 4(1120302)","24.05.26 11:42","Prod","A1120288.19200","","Paulina(1041268)","S1120288.145991","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","MSG0","Pizzadrucker Unterartikel","Pizza(1020286661040718)","Speisen Diverse","MwSt. 7%","1.07","0","0","Tischservice"
"S1120288.145982","SP1120288.38.3","SY1120288.2026.145982","Master(1120288)","Iphone 3(1120236)","24.05.26 11:42","Prod","A1120288.19199","Susi","Susan(988178)","S1120288.145982","SALE","1","4.2","4.2","0.0","0.0","0.0","0.0","1209","Effect 0,2","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","3.529412","0.670588","Tischservice"
"S1120288.145992","SP1120288.38.13","SY1120288.2026.145992","Master(1120288)","Iphone 9(1120235)","24.05.26 11:50","Prod","A1120288.19201","Aussenbereich 400, 500, 600, Tisch 403","Victor(1031990)","S1120288.145992","SALE","1","4.2","4.2","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","3.529412","0.670588","Tischservice"
"S1120288.145993","SP1120288.38.14","SY1120288.2026.145993","Master(1120288)","Iphone 9(1120235)","24.05.26 11:50","Prod","A1120288.19201","Aussenbereich 400, 500, 600, Tisch 403","Victor(1031990)","S1120288.145993","SALE","1","6.9","6.9","0.0","0.0","0.0","0.0","1221","Acqua Morelli Sparkling 0.75","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","5.798319","1.101681","Tischservice"
"S1120288.145994","SP1120288.38.15","SY1120288.2026.145994","Master(1120288)","Iphone 9(1120235)","24.05.26 11:50","Prod","A1120288.19201","Aussenbereich 400, 500, 600, Tisch 403","Victor(1031990)","S1120288.145994","SALE","1","4.9","4.9","0.0","0.0","0.0","0.0","1429","Rhabarberschorle 0,4","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","4.117647","0.782353","Tischservice"
"S1120288.145995","SP1120288.38.16","SY1120288.2026.145995","Master(1120288)","Iphone 9(1120235)","24.05.26 11:50","Prod","A1120288.19201","Aussenbereich 400, 500, 600, Tisch 403","Victor(1031990)","S1120288.145995","SALE","1","16.5","16.5","0.0","0.0","0.0","0.0","1303","Pizza Don Diablo","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","15.420561","1.079439","Tischservice"
"S1120288.145996","SP1120288.38.17","SY1120288.2026.145996","Master(1120288)","Iphone 9(1120235)","24.05.26 11:50","Prod","A1120288.19201","Aussenbereich 400, 500, 600, Tisch 403","Victor(1031990)","S1120288.145996","SALE","1","5.0","5.0","0.0","0.0","0.0","0.0","3729","mit-Burrata+","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","4.672897","0.327103","Tischservice"
"S1120288.145997","SP1120288.38.18","SY1120288.2026.145997","Master(1120288)","Iphone 9(1120235)","24.05.26 11:50","Prod","A1120288.19201","Aussenbereich 400, 500, 600, Tisch 403","Victor(1031990)","S1120288.145997","SALE","1","18.0","18.0","0.0","0.0","0.0","0.0","1447","Pizza The Beast","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","16.82243","1.17757","Tischservice"
"S1120288.145998","SP1120288.38.19","SY1120288.2026.145998","Master(1120288)","iPod230(1120282)","24.05.26 11:52","Prod","A1120288.19202","Bereich Mitte, Tisch 33","Susan(988178)","S1120288.145998","SALE","1","4.2","4.2","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","3.529412","0.670588","Tischservice"
"S1120288.145999","SP1120288.38.20","SY1120288.2026.145999","Master(1120288)","iPod230(1120282)","24.05.26 11:52","Prod","A1120288.19202","Bereich Mitte, Tisch 33","Susan(988178)","S1120288.145999","SALE","1","4.9","4.9","0.0","0.0","0.0","0.0","1429","Rhabarberschorle 0,4","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","4.117647","0.782353","Tischservice"
"S1120288.146000","SP1120288.38.21","SY1120288.2026.146000","Master(1120288)","iPod230(1120282)","24.05.26 11:53","Prod","A1120288.19202","Bereich Mitte, Tisch 33","Susan(988178)","S1120288.146000","SALE","1","18.0","18.0","0.0","0.0","0.0","0.0","1448","The Rock","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","16.82243","1.17757","Tischservice"
"S1120288.146001","SP1120288.38.22","SY1120288.2026.146001","Master(1120288)","iPod230(1120282)","24.05.26 11:53","Prod","A1120288.19202","Bereich Mitte, Tisch 33","Susan(988178)","S1120288.146001","SALE","1","12.0","12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","11.214953","0.785047","Tischservice"
"S1120288.146002","SP1120288.38.23","SY1120288.2026.146002","Master(1120288)","Iphone 9(1120235)","24.05.26 11:58","Prod","A1120288.19203","Aussenbereich 100, 200 300, Tisch 300","Victor(1031990)","S1120288.146002","SALE","1","17.0","17.0","0.0","0.0","0.0","0.0","1273","Pizza Burrata Bomb","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","15.88785","1.11215","Tischservice"
"S1120288.146003","SP1120288.38.24","SY1120288.2026.146003","Master(1120288)","Iphone 9(1120235)","24.05.26 11:59","Prod","A1120288.19203","Aussenbereich 100, 200 300, Tisch 300","Victor(1031990)","S1120288.146003","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","1250","Benediktiner Weizen alkoholfrei 0,5","Getränke(1020286661035562)","Bier","MwSt. 19%","1.19","4.621849","0.878151","Tischservice"
"S1120288.146004","SP1120288.38.25","SY1120288.2026.146004","Master(1120288)","Iphone 9(1120235)","24.05.26 12:07","Prod","A1120288.19204","Aussenbereich 100, 200 300, Tisch 303","Victor(1031990)","S1120288.146004","SALE","1","4.9","4.9","0.0","0.0","0.0","0.0","1232","Apfelschorle 0,4","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","4.117647","0.782353","Tischservice"
"S1120288.146005","SP1120288.38.26","SY1120288.2026.146005","Master(1120288)","Iphone 9(1120235)","24.05.26 12:07","Prod","A1120288.19204","Aussenbereich 100, 200 300, Tisch 303","Victor(1031990)","S1120288.146005","SALE","1","4.9","4.9","0.0","0.0","0.0","0.0","1232","Apfelschorle 0,4","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","4.117647","0.782353","Tischservice"
"S1120288.146006","SP1120288.38.27","SY1120288.2026.146006","Master(1120288)","Iphone 9(1120235)","24.05.26 12:07","Prod","A1120288.19204","Aussenbereich 100, 200 300, Tisch 303","Victor(1031990)","S1120288.146006","SALE","0E+1","0.0","0.0","0.0","0.0","0.0","0.0","1221","Acqua Morelli Sparkling 0.75","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","0","0","Tischservice"
"S1120288.146007","SP1120288.38.28","SY1120288.2026.146007","Master(1120288)","Iphone 9(1120235)","24.05.26 12:07","Prod","A1120288.19204","Aussenbereich 100, 200 300, Tisch 303","Victor(1031990)","S1120288.146007","SALE","1","6.9","6.9","0.0","0.0","0.0","0.0","1221","Acqua Morelli Sparkling 0.75","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","5.798319","1.101681","Tischservice"
"S1120288.146008","SP1120288.38.29","SY1120288.2026.146008","Master(1120288)","Iphone 3(1120236)","24.05.26 12:08","Prod","A1120288.19205","Bar rechts, Tisch 43","Susan(988178)","S1120288.146008","SALE","1","6.5","6.5","0.0","0.0","0.0","0.0","1407","Peach Love 0,4","Getränke(1020286661035562)","","MwSt. 19%","1.19","5.462185","1.037815","Tischservice"
"S1120288.146009","SP1120288.38.30","SY1120288.2026.146009","Master(1120288)","Iphone 4(1120302)","24.05.26 12:13","Prod","A1120288.19200","Aussenbereich 400, 500, 600, Tisch 405","Paulina(1041268)","S1120288.146009","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","27330","Bewertungen","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","0","0","Tischservice"
"S1120288.146010","SP1120288.38.31","SY1120288.2026.146010","Master(1120288)","Iphone 4(1120302)","24.05.26 12:13","Prod","A1120288.19200","Aussenbereich 400, 500, 600, Tisch 405","Paulina(1041268)","S1120288.146010","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","27330","Bewertungen","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","0","0","Tischservice"
"S1120288.146011","SP1120288.38.32","SY1120288.2026.146011","Master(1120288)","Iphone 3(1120236)","24.05.26 12:16","Prod","A1120288.19206","Claudio","Susan(988178)","S1120288.146011","SALE","1","4.2","4.2","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","3.529412","0.670588","Tischservice"
"S1120288.146012","SP1120288.38.33","SY1120288.2026.146012","Master(1120288)","Iphone 3(1120236)","24.05.26 12:16","Prod","A1120288.19206","Claudio","Susan(988178)","S1120288.146012","SALE","1","4.2","4.2","0.0","0.0","0.0","0.0","1206","Rauch Pfirsich-Eistee 0,33","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","3.529412","0.670588","Tischservice"
"S1120288.146013","SP1120288.38.34","SY1120288.2026.146013","Master(1120288)","Iphone 4(1120302)","24.05.26 12:20","Prod","A1120288.19204","Aussenbereich 100, 200 300, Tisch 303","Paulina(1041268)","S1120288.146013","SALE","1","17.0","17.0","0.0","0.0","0.0","0.0","1273","Pizza Burrata Bomb","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","15.88785","1.11215",""
"S1120288.146014","SP1120288.38.35","SY1120288.2026.146014","Master(1120288)","Iphone 4(1120302)","24.05.26 12:20","Prod","A1120288.19204","Aussenbereich 100, 200 300, Tisch 303","Paulina(1041268)","S1120288.146014","SALE","1","18.0","18.0","0.0","0.0","0.0","0.0","1406","Pizza Parma 24","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","16.82243","1.17757",""
"S1120288.146015","SP1120288.38.36","SY1120288.2026.146015","Master(1120288)","Iphone 4(1120302)","24.05.26 12:20","Prod","A1120288.19204","Aussenbereich 100, 200 300, Tisch 303","Paulina(1041268)","S1120288.146015","SALE","1","15.5","15.5","0.0","0.0","0.0","0.0","1293","Pizza Cowabunga","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.485981","1.014019",""
"S1120288.146016","SP1120288.38.37","SY1120288.2026.146016","Master(1120288)","Iphone 4(1120302)","24.05.26 12:20","Prod","A1120288.19204","Aussenbereich 100, 200 300, Tisch 303","Paulina(1041268)","S1120288.146016","SALE","1","12.0","12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","11.214953","0.785047",""
"S1120288.146017","SP1120288.38.38","SY1120288.2026.146017","Master(1120288)","Iphone 4(1120302)","24.05.26 12:20","Prod","A1120288.19207","","Paulina(1041268)","S1120288.146017","SALE","1","12.0","12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","11.214953","0.785047","Tischservice"
"S1120288.146018","SP1120288.38.39","SY1120288.2026.146018","Master(1120288)","Iphone 4(1120302)","24.05.26 12:21","Prod","A1120288.19207","","Paulina(1041268)","S1120288.146018","SALE","1","3.9","3.9","0.0","0.0","0.0","0.0","1258","Bitburger Radler alkoholfrei 0,33","Getränke(1020286661035562)","Bier","MwSt. 19%","1.19","3.277311","0.622689","Tischservice"
"S1120288.146019","SP1120288.38.40","SY1120288.2026.146019","Master(1120288)","iPod230(1120282)","24.05.26 12:22","Prod","A1120288.19208","Gang Spüle, Tisch 24","Jalane(1042833)","S1120288.146019","SALE","0E+1","0.0","0.0","0.0","0.0","0.0","0.0","1250","Benediktiner Weizen alkoholfrei 0,5","Getränke(1020286661035562)","Bier","MwSt. 19%","1.19","0","0","Tischservice"
"S1120288.146020","SP1120288.38.41","SY1120288.2026.146020","Master(1120288)","iPod230(1120282)","24.05.26 12:22","Prod","A1120288.19208","Gang Spüle, Tisch 24","Jalane(1042833)","S1120288.146020","SALE","1","5.9","5.9","0.0","0.0","0.0","0.0","1249","Benediktiner Weizen 0,5","Getränke(1020286661035562)","Bier","MwSt. 19%","1.19","4.957983","0.942017","Tischservice"
"S1120288.146021","SP1120288.38.42","SY1120288.2026.146021","Master(1120288)","iPod230(1120282)","24.05.26 12:22","Prod","A1120288.19208","Gang Spüle, Tisch 24","Jalane(1042833)","S1120288.146021","SALE","1","4.9","4.9","0.0","0.0","0.0","0.0","1377","Mangoschorle 0,4","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","4.117647","0.782353","Tischservice"
"S1120288.146022","SP1120288.38.43","SY1120288.2026.146022","Master(1120288)","iPod230(1120282)","24.05.26 12:22","Prod","A1120288.19208","Gang Spüle, Tisch 24","Jalane(1042833)","S1120288.146022","SALE","1","15.5","15.5","0.0","0.0","0.0","0.0","1293","Pizza Cowabunga","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.485981","1.014019","Tischservice"
"S1120288.146023","SP1120288.38.44","SY1120288.2026.146023","Master(1120288)","iPod230(1120282)","24.05.26 12:22","Prod","A1120288.19208","Gang Spüle, Tisch 24","Jalane(1042833)","S1120288.146023","SALE","1","1.0","1.0","0.0","0.0","0.0","0.0","3721","mit Champignons","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","0.934579","0.065421","Tischservice"
"S1120288.146024","SP1120288.38.45","SY1120288.2026.146024","Master(1120288)","iPod230(1120282)","24.05.26 12:22","Prod","A1120288.19208","Gang Spüle, Tisch 24","Jalane(1042833)","S1120288.146024","SALE","1","1.0","1.0","0.0","0.0","0.0","0.0","3706","mit Zwiebel / Onion","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","0.934579","0.065421","Tischservice"
"S1120288.146025","SP1120288.38.46","SY1120288.2026.146025","Master(1120288)","iPod230(1120282)","24.05.26 12:23","Prod","A1120288.19208","Gang Spüle, Tisch 24","Jalane(1042833)","S1120288.146025","SALE","1","12.0","12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","11.214953","0.785047","Tischservice"
"S1120288.146026","SP1120288.38.47","SY1120288.2026.146026","Master(1120288)","iPod230(1120282)","24.05.26 12:23","Prod","A1120288.19208","Gang Spüle, Tisch 24","Jalane(1042833)","S1120288.146026","SALE","1","15.0","15.0","0.0","0.0","0.0","0.0","1234","Arnie","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.018692","0.981308","Tischservice"
"S1120288.146027","SP1120288.38.48","SY1120288.2026.146027","Master(1120288)","iPod230(1120282)","24.05.26 12:23","Prod","A1120288.19208","Gang Spüle, Tisch 24","Jalane(1042833)","S1120288.146027","SALE","1","6.0","6.0","0.0","0.0","0.0","0.0","1458","Weinschorle","Getränke(1020286661035562)","Glas 0,15","MwSt. 19%","1.19","5.042017","0.957983","Tischservice"
"S1120288.146028","SP1120288.38.49","SY1120288.2026.146028","Master(1120288)","Iphone 9(1120235)","24.05.26 12:24","Prod","A1120288.19209","Aussenbereich 400, 500, 600, Tisch 401","Victor(1031990)","S1120288.146028","SALE","1","6.5","6.5","0.0","0.0","0.0","0.0","1422","Pure Lady 0,4","Getränke(1020286661035562)","","MwSt. 19%","1.19","5.462185","1.037815","Tischservice"
"S1120288.146029","SP1120288.38.50","SY1120288.2026.146029","Master(1120288)","Iphone 9(1120235)","24.05.26 12:24","Prod","A1120288.19209","Aussenbereich 400, 500, 600, Tisch 401","Victor(1031990)","S1120288.146029","SALE","1","4.9","4.9","0.0","0.0","0.0","0.0","1348","Johannisbeerschorle 0,4","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","4.117647","0.782353","Tischservice"
"S1120288.146030","SP1120288.38.51","SY1120288.2026.146030","Master(1120288)","Iphone 9(1120235)","24.05.26 12:24","Prod","A1120288.19209","Aussenbereich 400, 500, 600, Tisch 401","Victor(1031990)","S1120288.146030","SALE","1","9.0","9.0","0.0","0.0","0.0","0.0","1313","Focaccia mit 3 Dips","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","8.411215","0.588785","Tischservice"
"S1120288.146031","SP1120288.38.52","SY1120288.2026.146031","Master(1120288)","Iphone 9(1120235)","24.05.26 12:24","Prod","A1120288.19209","Aussenbereich 400, 500, 600, Tisch 401","Victor(1031990)","S1120288.146031","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","6907","Aioli","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","0","0","Tischservice"
"S1120288.146032","SP1120288.38.53","SY1120288.2026.146032","Master(1120288)","Iphone 9(1120235)","24.05.26 12:24","Prod","A1120288.19209","Aussenbereich 400, 500, 600, Tisch 401","Victor(1031990)","S1120288.146032","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","23372","Kräuterbutter","Vorspeisen(1020286661042526)","[]","MwSt. 7%","1.07","0","0","Tischservice"
"S1120288.146033","SP1120288.38.54","SY1120288.2026.146033","Master(1120288)","Iphone 9(1120235)","24.05.26 12:24","Prod","A1120288.19209","Aussenbereich 400, 500, 600, Tisch 401","Victor(1031990)","S1120288.146033","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","1452","Trüffel Mayo","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","0","0","Tischservice"
"S1120288.146034","SP1120288.38.55","SY1120288.2026.146034","Master(1120288)","Iphone 9(1120235)","24.05.26 12:24","Prod","A1120288.19209","Aussenbereich 400, 500, 600, Tisch 401","Victor(1031990)","S1120288.146034","SALE","1","17.0","17.0","0.0","0.0","0.0","0.0","1273","Pizza Burrata Bomb","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","15.88785","1.11215","Tischservice"
"S1120288.146035","SP1120288.38.56","SY1120288.2026.146035","Master(1120288)","Iphone 9(1120235)","24.05.26 12:24","Prod","A1120288.19209","Aussenbereich 400, 500, 600, Tisch 401","Victor(1031990)","S1120288.146035","SALE","1","16.0","16.0","0.0","0.0","0.0","0.0","1385","Schinken Champignons","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.953271","1.046729","Tischservice"
"S1120288.146036","SP1120288.38.57","SY1120288.2026.146036","Master(1120288)","Iphone 9(1120235)","24.05.26 12:28","Prod","A1120288.19203","Aussenbereich 100, 200 300, Tisch 300","Victor(1031990)","S1120288.146036","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","27330","Bewertungen","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","0","0","Tischservice"
"S1120288.146037","SP1120288.38.58","SY1120288.2026.146037","Master(1120288)","Iphone 3(1120236)","24.05.26 12:29","Prod","A1120288.19205","Bar rechts, Tisch 43","Susan(988178)","S1120288.146037","SALE","1","14.0","14.0","0.0","0.0","0.0","0.0","1412","Pornstar Martini","Getränke(1020286661035562)","Cocktails","MwSt. 19%","1.19","11.764706","2.235294","Tischservice"
"S1120288.146038","SP1120288.38.59","SY1120288.2026.146038","Master(1120288)","Iphone 9(1120235)","24.05.26 12:35","Prod","A1120288.19209","Aussenbereich 400, 500, 600, Tisch 401","Victor(1031990)","S1120288.146038","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","OI3","Pizza Divers (Pizzadrucker)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","0","0","Tischservice"
"S1120288.146039","SP1120288.38.60","SY1120288.2026.146039","Master(1120288)","Iphone 4(1120302)","24.05.26 12:36","Prod","A1120288.19210","","Paulina(1041268)","S1120288.146039","SALE","1","6.5","6.5","0.0","0.0","0.0","0.0","1428","Red Passion 0,4","Getränke(1020286661035562)","","MwSt. 19%","1.19","5.462185","1.037815","Tischservice"
"S1120288.146040","SP1120288.38.61","SY1120288.2026.146040","Master(1120288)","Iphone 4(1120302)","24.05.26 12:36","Prod","A1120288.19210","","Paulina(1041268)","S1120288.146040","SALE","1","6.5","6.5","0.0","0.0","0.0","0.0","1407","Peach Love 0,4","Getränke(1020286661035562)","","MwSt. 19%","1.19","5.462185","1.037815","Tischservice"
"S1120288.146041","SP1120288.38.62","SY1120288.2026.146041","Master(1120288)","Iphone 9(1120235)","24.05.26 12:36","Prod","A1120288.19209","Aussenbereich 400, 500, 600, Tisch 401","Victor(1031990)","S1120288.146041","SALE","1","3.0","3.0","0.0","0.0","0.0","0.0","5817","1 x Brot","Vorspeisen(1020286661042526)","[]","MwSt. 7%","1.07","2.803738","0.196262","Tischservice"
"S1120288.146042","SP1120288.38.63","SY1120288.2026.146042","Master(1120288)","Iphone 3(1120236)","24.05.26 12:37","Prod","A1120288.19205","Bar rechts, Tisch 43","Susan(988178)","S1120288.146042","SALE","1","16.0","16.0","0.0","0.0","0.0","0.0","1275","Caesar Salad","Salate(1020286661041706)","","MwSt. 7%","1.07","14.953271","1.046729","Tischservice"
"S1120288.146043","SP1120288.38.64","SY1120288.2026.146043","Master(1120288)","Iphone 3(1120236)","24.05.26 12:38","Prod","A1120288.19205","Bar rechts, Tisch 43","Susan(988178)","S1120288.146043","SALE","1","17.0","17.0","0.0","0.0","0.0","0.0","1290","Chicken & Burrata","Salate(1020286661041706)","","MwSt. 7%","1.07","15.88785","1.11215","Tischservice"
"S1120288.146044","SP1120288.38.65","SY1120288.2026.146044","Master(1120288)","Iphone 6(1120461)","24.05.26 12:39","Prod","A1120288.19211","Bestellung 1","Raul(988149)","S1120288.146044","SALE","1","12.0","12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","11.214953","0.785047","Takeaway"
"S1120288.146045","SP1120288.38.66","SY1120288.2026.146045","Master(1120288)","Iphone 6(1120461)","24.05.26 12:39","Prod","A1120288.19211","Bestellung 1","Raul(988149)","S1120288.146045","SALE","1","12.0","12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","11.214953","0.785047","Takeaway"
"S1120288.146046","SP1120288.38.67","SY1120288.2026.146046","Master(1120288)","Master(1120288)","24.05.26 12:41","Prod","A1120288.19212","Goncearuc O.","Pavlina(506982)","S1120288.146046","SALE","1","10.55","10.55","0.0","0.0","0.0","0.0","17703","Cheese Roll mit Mangalitza (Webshop - Konstanz)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","9.859813","0.690187","Wolt"
"S1120288.146047","SP1120288.38.68","SY1120288.2026.146047","Master(1120288)","Master(1120288)","24.05.26 12:41","Prod","A1120288.19212","Goncearuc O.","Pavlina(506982)","S1120288.146047","SALE","1","0.55","0.55","0.0","0.0","0.0","0.0","17402","Verpackungssteuer gr. Boxen","Verpackung(1020286661058840)","[]","MwSt. 7%","1.07","0.514019","0.035981","Wolt"
"S1120288.146048","SP1120288.38.69","SY1120288.2026.146048","Master(1120288)","Master(1120288)","24.05.26 12:41","Prod","A1120288.19212","Goncearuc O.","Pavlina(506982)","S1120288.146048","SALE","1","19.9","19.9","0.0","0.0","0.0","0.0","24856","Carbonara in a Pizza Bowl (Webshop - VPS)","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","18.598131","1.301869","Wolt"
"S1120288.146049","SP1120288.38.70","SY1120288.2026.146049","Master(1120288)","Master(1120288)","24.05.26 12:41","Prod","A1120288.19212","Goncearuc O.","Pavlina(506982)","S1120288.146049","SALE","1","0.55","0.55","0.0","0.0","0.0","0.0","17402","Verpackungssteuer gr. Boxen","Verpackung(1020286661058840)","[]","MwSt. 7%","1.07","0.514019","0.035981","Wolt"
