"Identifikator","Perioden Id","Jahres Id","Geräte_Name","Passives_Gerät","Datum","Modus","Konto","Konto Name","Mitarbeiter","Referenz","Typ","Mng","Einzelpreis","FinalPreis","Rabatt","Materialverlust/Bruch","Gratis","Buchung","SKU","Artikel","Gruppe","StatGruppe","SteuerName","SteuerRate","VorSteuern","SteuernMenge","Profil"
"S1055861.306796","SP1055861.169.11","SY1055861.2026.254837","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35138","Samuele","Derek(817833)","S1055861.176416","TRANSITORY_COMP","-1","2.5","-2.5","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1020286661035562)","Heißgetränke","MwSt. 19%","1.19","-2.10084","-0.39916","Tischservice"
"S1055861.306797","SP1055861.169.12","SY1055861.2026.254838","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35138","Samuele","Noah G.(954571)","S1055861.179036","TRANSITORY_COMP","-1","2.5","-2.5","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1020286661035562)","Heißgetränke","MwSt. 19%","1.19","-2.10084","-0.39916","Tischservice"
"S1055861.306798","SP1055861.169.13","SY1055861.2026.254839","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35138","Samuele","Noah G.(954571)","S1055861.179037","TRANSITORY_COMP","-1","2.5","-2.5","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1020286661035562)","Heißgetränke","MwSt. 19%","1.19","-2.10084","-0.39916","Tischservice"
"S1055861.306799","SP1055861.169.14","SY1055861.2026.254840","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35138","Samuele","Noah G.(954571)","S1055861.179038","TRANSITORY_COMP","-1","2.5","-2.5","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1020286661035562)","Heißgetränke","MwSt. 19%","1.19","-2.10084","-0.39916","Tischservice"
"S1055861.306800","SP1055861.169.15","SY1055861.2026.254841","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35138","Samuele","Noah G.(954571)","S1055861.182732","TRANSITORY_COMP","-1","2.5","-2.5","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1020286661035562)","Heißgetränke","MwSt. 19%","1.19","-2.10084","-0.39916","Tischservice"
"S1055861.306801","SP1055861.169.16","SY1055861.2026.254842","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35138","Samuele","Noah G.(954571)","S1055861.182733","TRANSITORY_COMP","-1","2.5","-2.5","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1020286661035562)","Heißgetränke","MwSt. 19%","1.19","-2.10084","-0.39916","Tischservice"
"S1055861.306802","SP1055861.169.17","SY1055861.2026.254843","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35138","Samuele","Noah G.(954571)","S1055861.187368","TRANSITORY_COMP","-1","3.8","-3.8","0.0","0.0","0.0","0.0","1308","Espresso doppelt","Getränke(1020286661035562)","Heißgetränke","MwSt. 19%","1.19","-3.193277","-0.606723","Tischservice"
"S1055861.306803","SP1055861.169.18","SY1055861.2026.254844","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35138","Samuele","Noah G.(954571)","S1055861.205133","TRANSITORY_COMP","-1","4.2","-4.2","0.0","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","-3.529412","-0.670588","Tischservice"
"S1055861.306804","SP1055861.169.19","SY1055861.2026.254845","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35138","Samuele","Noah G.(954571)","S1055861.214215","TRANSITORY_COMP","-1","4.2","-4.2","0.0","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","-3.529412","-0.670588","Tischservice"
"S1055861.306805","SP1055861.169.20","SY1055861.2026.254846","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35138","Samuele","Noah G.(954571)","S1055861.299258","TRANSITORY_COMP","-1","4.2","-4.2","0.0","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","-3.529412","-0.670588","Tischservice"
"S1055861.306806","SP1055861.169.21","SY1055861.2026.254847","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35138","Samuele","Noah G.(954571)","S1055861.300307","TRANSITORY_COMP","-1","4.2","-4.2","0.0","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","-3.529412","-0.670588","Tischservice"
"S1055861.306807","SP1055861.169.22","SY1055861.2026.254848","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35138","Samuele","Noah G.(954571)","S1055861.301216","TRANSITORY_COMP","-1","4.2","-4.2","0.0","0.0","0.0","0.0","1206","Rauch Pfirsich-Eistee 0,33","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","-3.529412","-0.670588","Tischservice"
"S1055861.306808","SP1055861.169.23","SY1055861.2026.254849","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35138","Samuele","Noah G.(954571)","S1055861.305061","TRANSITORY_COMP","-1","4.2","-4.2","0.0","0.0","0.0","0.0","1206","Rauch Pfirsich-Eistee 0,33","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","-3.529412","-0.670588","Tischservice"
"S1055861.306809","SP1055861.169.24","SY1055861.2026.254850","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35139","Nicola","Greta E.(849359)","S1055861.178504","TRANSITORY_COMP","-1","6.0","-6.0","0.0","0.0","0.0","0.0","1373","Lugana 0,15","Getränke(1020286661035562)","","MwSt. 19%","1.19","-5.042017","-0.957983","Tischservice"
"S1055861.306810","SP1055861.169.25","SY1055861.2026.254851","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35140","Leo","Sara(808736)","S1055861.190358","TRANSITORY_COMP","-1","15.0","-15.0","0.0","0.0","0.0","0.0","4822","Grünzeug mit Ziegenkäse.","Salate(1020286661041706)","","MwSt. 7%","1.07","-14.018692","-0.981308","Tischservice"
"S1055861.306811","SP1055861.169.26","SY1055861.2026.254852","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35140","Leo","Sara(808736)","S1055861.190359","TRANSITORY_COMP","-1","0.0","0.0","0.0","0.0","0.0","0.0","3599","mit Balsamico Dressing","Salate(1020286661041706)","Salate","MwSt. 7%","1.07","0","0","Tischservice"
"S1055861.306812","SP1055861.169.27","SY1055861.2026.254853","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35141","Norbi","Norbi(886725)","S1055861.194213","TRANSITORY_COMP","-1","17.9","-17.9","0.0","0.0","0.0","0.0","24885","Four Cheese Calzone","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-16.728972","-1.171028","Tischservice"
"S1055861.306813","SP1055861.169.28","SY1055861.2026.254854","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35141","Norbi","Noah G.(954571)","S1055861.200406","TRANSITORY_COMP","-1","3.8","-3.8","0.0","0.0","0.0","0.0","1308","Espresso doppelt","Getränke(1020286661035562)","Heißgetränke","MwSt. 19%","1.19","-3.193277","-0.606723","Tischservice"
"S1055861.306814","SP1055861.169.29","SY1055861.2026.254855","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35141","Norbi","Noah G.(954571)","S1055861.200649","TRANSITORY_COMP","-1","6.9","-6.9","0.0","0.0","0.0","0.0","1220","Acqua Morelli Naturale 0,75","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","-5.798319","-1.101681","Tischservice"
"S1055861.306815","SP1055861.169.30","SY1055861.2026.254856","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35141","Norbi","Lukas(808703)","S1055861.207794","TRANSITORY_COMP","-1","4.2","-4.2","0.0","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","-3.529412","-0.670588","Tischservice"
"S1055861.306816","SP1055861.169.31","SY1055861.2026.254857","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35141","Norbi","Derek(817833)","S1055861.210272","TRANSITORY_COMP","-1","4.2","-4.2","0.0","0.0","0.0","0.0","1355","Rauch Kirsch-Eistee 0,33","Getränke(1020286661035562)","AFG","MwSt. 19%","1.19","-3.529412","-0.670588","Tischservice"
"S1055861.306817","SP1055861.169.32","SY1055861.2026.254858","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35141","Norbi","Zeynep(972285)","S1055861.211366","TRANSITORY_COMP","-1","4.2","-4.2","0.0","0.0","0.0","0.0","5806","Fanta","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","-3.529412","-0.670588","Tischservice"
"S1055861.306818","SP1055861.169.33","SY1055861.2026.254859","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35141","Norbi","Derek(817833)","S1055861.216951","TRANSITORY_COMP","-1","4.2","-4.2","0.0","0.0","0.0","0.0","5806","Fanta","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","-3.529412","-0.670588","Tischservice"
"S1055861.306819","SP1055861.169.34","SY1055861.2026.254860","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35141","Norbi","Norbi(886725)","S1055861.288818","TRANSITORY_COMP","-1","7.9","-7.9","0.0","0.0","0.0","0.0","5929","Erdbeertiramisu","Desserts(1020286661039931)","","MwSt. 7%","1.07","-7.383178","-0.516822",""
"S1055861.306820","SP1055861.169.35","SY1055861.2026.254861","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35142","Lieferando","Leo(875306)","S1055861.232325","TRANSITORY_COMP","-1","15.9","-15.9","0.0","0.0","0.0","0.0","24653","Burrata & Greens","Salate(1020286661041706)","[]","MwSt. 7%","1.07","-14.859813","-1.040187","Tischservice"
"S1055861.306821","SP1055861.169.36","SY1055861.2026.254862","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35142","Lieferando","Leo(875306)","S1055861.232326","TRANSITORY_COMP","-1","16.5","-16.5","0.0","0.0","0.0","0.0","1303","Pizza Don Diablo","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-15.420561","-1.079439","Tischservice"
"S1055861.306822","SP1055861.169.37","SY1055861.2026.254863","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35142","Lieferando","Leo(875306)","S1055861.232327","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3721","mit Champignons","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","Tischservice"
"S1055861.306823","SP1055861.169.38","SY1055861.2026.254864","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35142","Lieferando","Leo(875306)","S1055861.232328","TRANSITORY_COMP","-1","14.5","-14.5","0.0","0.0","0.0","0.0","1331","Green Mamba","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-13.551402","-0.948598","Tischservice"
"S1055861.306824","SP1055861.169.39","SY1055861.2026.254865","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35142","Lieferando","Leo(875306)","S1055861.232329","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3721","mit Champignons","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","Tischservice"
"S1055861.306825","SP1055861.169.40","SY1055861.2026.254866","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35143","499QMC","Leo(875306)","S1055861.235526","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-11.214953","-0.785047","Tischservice"
"S1055861.306826","SP1055861.169.41","SY1055861.2026.254867","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35143","499QMC","Leo(875306)","S1055861.235527","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-11.214953","-0.785047","Tischservice"
"S1055861.306827","SP1055861.169.42","SY1055861.2026.254868","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35143","499QMC","Leo(875306)","S1055861.235528","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-11.214953","-0.785047","Tischservice"
"S1055861.306828","SP1055861.169.43","SY1055861.2026.254869","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35143","499QMC","Leo(875306)","S1055861.235529","TRANSITORY_COMP","-1","16.5","-16.5","0.0","0.0","0.0","0.0","1303","Pizza Don Diablo","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-15.420561","-1.079439","Tischservice"
"S1055861.306829","SP1055861.169.44","SY1055861.2026.254870","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35144","39C9d","Leo(875306)","S1055861.235530","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-11.214953","-0.785047","Tischservice"
"S1055861.306830","SP1055861.169.45","SY1055861.2026.254871","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35144","39C9d","Leo(875306)","S1055861.235531","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-11.214953","-0.785047","Tischservice"
"S1055861.306831","SP1055861.169.46","SY1055861.2026.254872","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35145","P9R83","Leo(875306)","S1055861.235532","TRANSITORY_COMP","-1","18.0","-18.0","0.0","0.0","0.0","0.0","1406","Pizza Parma 24","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-16.82243","-1.17757","Tischservice"
"S1055861.306832","SP1055861.169.47","SY1055861.2026.254873","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35146","Tisch 1000","Jonas Gericke(999192)","S1055861.240430","TRANSITORY_COMP","-1","6.0","-6.0","-6.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-5.607477","-0.392523","Tischservice"
"S1055861.306833","SP1055861.169.48","SY1055861.2026.254874","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35146","Tisch 1000","Jonas Gericke(999192)","S1055861.240431","TRANSITORY_COMP","-1","6.0","-6.0","-6.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-5.607477","-0.392523","Tischservice"
"S1055861.306834","SP1055861.169.49","SY1055861.2026.254875","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35147","Tisch 307.10","Zeynep(972285)","S1055861.244134","TRANSITORY_COMP","-1","8.9","-8.9","0.0","0.0","0.0","0.0","1367","Lillet Wildberry","Getränke(1020286661035562)","","MwSt. 19%","1.19","-7.478992","-1.421008","Tischservice"
"S1055861.306835","SP1055861.169.50","SY1055861.2026.254876","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35147","Tisch 307.10","Zeynep(972285)","S1055861.244135","TRANSITORY_COMP","-1","6.5","-6.5","0.0","0.0","0.0","0.0","1428","Red Passion 0,4","Getränke(1020286661035562)","","MwSt. 19%","1.19","-5.462185","-1.037815","Tischservice"
"S1055861.306836","SP1055861.169.51","SY1055861.2026.254877","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35147","Tisch 307.10","Zeynep(972285)","S1055861.244215","TRANSITORY_COMP","-1","15.9","-15.9","0.0","0.0","0.0","0.0","24653","Burrata & Greens","Salate(1020286661041706)","[]","MwSt. 7%","1.07","-14.859813","-1.040187","Tischservice"
"S1055861.306837","SP1055861.169.52","SY1055861.2026.254878","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35147","Tisch 307.10","Zeynep(972285)","S1055861.244216","TRANSITORY_COMP","-1","18.0","-18.0","0.0","0.0","0.0","0.0","1318","Pizza Gambazzz","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-16.82243","-1.17757","Tischservice"
"S1055861.306838","SP1055861.169.53","SY1055861.2026.254879","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35147","Tisch 307.10","Zeynep(972285)","S1055861.244217","TRANSITORY_COMP","-1","18.0","-18.0","0.0","0.0","0.0","0.0","1447","Pizza The Beast","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-16.82243","-1.17757","Tischservice"
"S1055861.306839","SP1055861.169.54","SY1055861.2026.254880","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35147","Tisch 307.10","Noah G.(954571)","S1055861.255910","TRANSITORY_COMP","-1","3.5","-3.5","0.0","0.0","0.0","0.0","1452","Trüffel Mayo","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-3.271028","-0.228972","Tischservice"
"S1055861.306840","SP1055861.169.55","SY1055861.2026.254881","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35147","Tisch 307.10","Noah G.(954571)","S1055861.255911","TRANSITORY_COMP","-1","4.2","-4.2","0.0","0.0","0.0","0.0","5808","Sprite","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","-3.529412","-0.670588","Tischservice"
"S1055861.306841","SP1055861.169.56","SY1055861.2026.254882","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35148","Tisch 103.10","Zeynep(972285)","S1055861.251131","TRANSITORY_COMP","-1","8.0","-8.0","0.0","0.0","0.0","0.0","1287","Cheese Roll","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-7.476636","-0.523364","Tischservice"
"S1055861.306842","SP1055861.169.57","SY1055861.2026.254883","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35149","Kevin","Noah G.(954571)","S1055861.255756","TRANSITORY_COMP","-1","2.1","-2.1","-2.1","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","-1.764706","-0.335294","Tischservice"
"S1055861.306843","SP1055861.169.58","SY1055861.2026.254884","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35149","Kevin","Noah G.(954571)","S1055861.256208","TRANSITORY_COMP","-1","2.1","-2.1","-2.1","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","-1.764706","-0.335294","Tischservice"
"S1055861.306844","SP1055861.169.59","SY1055861.2026.254885","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35149","Kevin","Noah G.(954571)","S1055861.256209","TRANSITORY_COMP","-1","3.25","-3.25","-3.25","0.0","0.0","0.0","1407","Peach Love 0,4","Getränke(1020286661035562)","","MwSt. 19%","1.19","-2.731092","-0.518908","Tischservice"
"S1055861.306845","SP1055861.169.60","SY1055861.2026.254886","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35150","Kyla","Viktoriia(824232)","S1055861.265999","TRANSITORY_COMP","-1","8.5","-8.5","0.0","0.0","0.0","0.0","1337","Schokotörtchen","Desserts(1020286661039931)","","MwSt. 7%","1.07","-7.943925","-0.556075","Tischservice"
"S1055861.306846","SP1055861.169.61","SY1055861.2026.254887","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35151","Majed","Lukas(808703)","S1055861.268497","TRANSITORY_COMP","-1","2.1","-2.1","-2.1","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1020286661035562)","[]","MwSt. 19%","1.19","-1.764706","-0.335294","Tischservice"
"S1055861.306847","SP1055861.169.62","SY1055861.2026.254888","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35151","Majed","Lukas(808703)","S1055861.268498","TRANSITORY_COMP","-1","4.5","-4.5","-4.5","0.0","0.0","0.0","1457","Virgin Mojito","Getränke(1020286661035562)","Cocktails","MwSt. 19%","1.19","-3.781513","-0.718487","Tischservice"
"S1055861.306848","SP1055861.169.63","SY1055861.2026.254889","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35152","Jonas","Lukas(808703)","S1055861.268595","TRANSITORY_COMP","-1","17.9","-17.9","0.0","0.0","0.0","0.0","6899","The Greek","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-16.728972","-1.171028","Tischservice"
"S1055861.306849","SP1055861.169.64","SY1055861.2026.254890","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35152","Jonas","Lukas(808703)","S1055861.268596","TRANSITORY_COMP","-1","18.0","-18.0","0.0","0.0","0.0","0.0","1448","The Rock","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-16.82243","-1.17757","Tischservice"
"S1055861.306850","SP1055861.169.65","SY1055861.2026.254891","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35152","Jonas","Lukas(808703)","S1055861.268597","TRANSITORY_COMP","-1","18.0","-18.0","0.0","0.0","0.0","0.0","1406","Pizza Parma 24","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-16.82243","-1.17757","Tischservice"
"S1055861.306851","SP1055861.169.66","SY1055861.2026.254892","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35152","Jonas","Lukas(808703)","S1055861.268598","TRANSITORY_COMP","-1","0.0","0.0","0.0","0.0","0.0","0.0","MSG0","Pizzadrucker Unterartikel","Pizza(1020286661040718)","Speisen Diverse","MwSt. 7%","1.07","0","0","Tischservice"
"S1055861.306852","SP1055861.169.67","SY1055861.2026.254893","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35153","Tisch 1002","Derek(817833)","S1055861.272775","TRANSITORY_COMP","-1","3.9","-3.9","0.0","0.0","0.0","0.0","1257","Bitburger alkoholfrei 0,33","Getränke(1020286661035562)","Bier","MwSt. 19%","1.19","-3.277311","-0.622689","Tischservice"
"S1055861.306853","SP1055861.169.68","SY1055861.2026.254894","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35154","Außen links, Tisch 401","Jonas Gericke(999192)","S1055861.274847","TRANSITORY_COMP","-1","3.9","-3.9","0.0","0.0","0.0","0.0","1464","Bitburger 0,3","Getränke(1020286661035562)","Bier","MwSt. 19%","1.19","-3.277311","-0.622689","Tischservice"
"S1055861.306854","SP1055861.169.69","SY1055861.2026.254895","iPad38(1055861)","iPad38(1055861)","26.05.26 05:30","Prod","A1055861.35154","Außen links, Tisch 401","Jonas Gericke(999192)","S1055861.274848","TRANSITORY_COMP","-1","3.9","-3.9","0.0","0.0","0.0","0.0","1464","Bitburger 0,3","Getränke(1020286661035562)","Bier","MwSt. 19%","1.19","-3.277311","-0.622689","Tischservice"
