"Identifikator","Perioden Id","Jahres Id","Geräte_Name","Passives_Gerät","Datum","Modus","Konto","Konto Name","Mitarbeiter","Referenz","Typ","Mng","Einzelpreis","FinalPreis","Rabatt","Materialverlust/Bruch","Gratis","Buchung","SKU","Artikel","Gruppe","StatGruppe","SteuerName","SteuerRate","VorSteuern","SteuernMenge","Profil"
"S1057915.329683","SP1057915.166.14","SY1057915.2026.285962","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:43","Prod","A1057915.41254","Tisch 503","Placido(917627)","S1057915.329683","SALE","1","3.0","3.0","0.0","0.0","0.0","0.0","3712","mit Oliven","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","2.775208","0.224792","Tischservice"
"S1057915.329684","SP1057915.166.15","SY1057915.2026.285963","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:43","Prod","A1057915.41254","Tisch 503","Placido(917627)","S1057915.329684","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","MSG0","Pizzadrucker Unterartikel","Pizza(1327290923352292)","Speisen Diverse","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.329685","SP1057915.166.16","SY1057915.2026.285964","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:43","Prod","A1057915.41254","Tisch 503","Placido(917627)","S1057915.329685","SALE","1","23.0","23.0","0.0","0.0","0.0","0.0","1331","Green Mamba","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","21.276596","1.723404","Tischservice"
"S1057915.329686","SP1057915.166.17","SY1057915.2026.285965","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:43","Prod","A1057915.41254","Tisch 503","Placido(917627)","S1057915.329686","SALE","1","19.9","19.9","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","18.408881","1.491119","Tischservice"
"S1057915.329687","SP1057915.166.18","SY1057915.2026.285966","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:43","Prod","A1057915.41254","Tisch 503","Placido(917627)","S1057915.329687","SALE","1","8.0","8.0","0.0","0.0","0.0","0.0","718","Acqua Morelli naturale 0,75l","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","7.400555","0.599445","Tischservice"
"S1057915.329688","SP1057915.166.19","SY1057915.2026.285967","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:43","Prod","A1057915.41254","Tisch 503","Placido(917627)","S1057915.329688","SALE","1","8.5","8.5","0.0","0.0","0.0","0.0","1422","Pure Lady 0,4","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","7.86309","0.63691","Tischservice"
"S1057915.329689","SP1057915.166.20","SY1057915.2026.285968","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:44","Prod","A1057915.41254","Tisch 503","Placido(917627)","S1057915.329689","SALE","1","8.5","8.5","0.0","0.0","0.0","0.0","1428","Red Passion 0,4","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","7.86309","0.63691","Tischservice"
"S1057915.329690","SP1057915.166.21","SY1057915.2026.285969","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:44","Prod","A1057915.41252","Mitte-Theke, Tisch 34","Placido(917627)","S1057915.329690","SALE","1","25.9","25.9","0.0","0.0","0.0","0.0","814","Greek Salad in a Pizza Bowl","Salate(1327290923352297)","[]","MwSt. 8.1%","1.081","23.959297","1.940703","Tischservice"
"S1057915.329691","SP1057915.166.22","SY1057915.2026.285970","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:44","Prod","A1057915.41252","Mitte-Theke, Tisch 34","Placido(917627)","S1057915.329691","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","2967","Salat&Dessert Unterartikel","Salate(1327290923352297)","Salat","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.329692","SP1057915.166.23","SY1057915.2026.285971","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:44","Prod","A1057915.41252","Mitte-Theke, Tisch 34","Placido(917627)","S1057915.329692","SALE","1","23.9","23.9","0.0","0.0","0.0","0.0","1385","Schinken Champignons","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","22.109158","1.790842","Tischservice"
"S1057915.329693","SP1057915.166.24","SY1057915.2026.285972","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:46","Prod","A1057915.41255","Mitte-Theke, Tisch 37","Placido(917627)","S1057915.329693","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","1355","Rauch Kirsch-Eistee 0,33","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.329694","SP1057915.166.25","SY1057915.2026.285973","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:46","Prod","A1057915.41255","Mitte-Theke, Tisch 37","Placido(917627)","S1057915.329694","SALE","1","28.9","28.9","0.0","0.0","0.0","0.0","1406","Pizza Parma 24","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","26.734505","2.165495","Tischservice"
"S1057915.329695","SP1057915.166.26","SY1057915.2026.285974","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:46","Prod","A1057915.41255","Mitte-Theke, Tisch 37","Placido(917627)","S1057915.329695","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","1207","Rauch Zitronen-Eistee 0,33","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.329696","SP1057915.166.27","SY1057915.2026.285975","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:46","Prod","A1057915.41255","Mitte-Theke, Tisch 37","Placido(917627)","S1057915.329696","SALE","1","24.9","24.9","0.0","0.0","0.0","0.0","1435","Salsiccia Style","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","23.034228","1.865772","Tischservice"
"S1057915.329697","SP1057915.166.28","SY1057915.2026.285976","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:46","Prod","A1057915.41255","Mitte-Theke, Tisch 37","Placido(917627)","S1057915.329697","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.329698","SP1057915.166.29","SY1057915.2026.285977","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:46","Prod","A1057915.41255","Mitte-Theke, Tisch 37","Placido(917627)","S1057915.329698","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","2116","mit Eis","Getränke(1327290923352111)","Spirituosen","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.329699","SP1057915.166.30","SY1057915.2026.285978","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:46","Prod","A1057915.41255","Mitte-Theke, Tisch 37","Placido(917627)","S1057915.329699","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","4101","mit Zitrone","Getränke(1327290923352111)","Getränke Diverse","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.329700","SP1057915.166.31","SY1057915.2026.285979","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:46","Prod","A1057915.41255","Mitte-Theke, Tisch 37","Placido(917627)","S1057915.329700","SALE","1","23.9","23.9","0.0","0.0","0.0","0.0","1385","Schinken Champignons","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","22.109158","1.790842","Tischservice"
"S1057915.329701","SP1057915.166.32","SY1057915.2026.285980","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:46","Prod","A1057915.41255","Mitte-Theke, Tisch 37","Placido(917627)","S1057915.329701","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","1206","Rauch Pfirsich-Eistee 0,33","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.329702","SP1057915.166.33","SY1057915.2026.285981","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:46","Prod","A1057915.41255","Mitte-Theke, Tisch 37","Placido(917627)","S1057915.329702","SALE","1","23.9","23.9","0.0","0.0","0.0","0.0","1385","Schinken Champignons","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","22.109158","1.790842","Tischservice"
"S1057915.329703","SP1057915.166.34","SY1057915.2026.285982","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:48","Prod","A1057915.41256","Mitte-Theke, Tisch 30","Placido(917627)","S1057915.329703","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.329704","SP1057915.166.35","SY1057915.2026.285983","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:48","Prod","A1057915.41256","Mitte-Theke, Tisch 30","Placido(917627)","S1057915.329704","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","2116","mit Eis","Getränke(1327290923352111)","Spirituosen","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.329705","SP1057915.166.36","SY1057915.2026.285984","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:48","Prod","A1057915.41256","Mitte-Theke, Tisch 30","Placido(917627)","S1057915.329705","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","4101","mit Zitrone","Getränke(1327290923352111)","Getränke Diverse","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.329706","SP1057915.166.37","SY1057915.2026.285985","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:48","Prod","A1057915.41256","Mitte-Theke, Tisch 30","Placido(917627)","S1057915.329706","SALE","1","23.9","23.9","0.0","0.0","0.0","0.0","1385","Schinken Champignons","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","22.109158","1.790842","Tischservice"
"S1057915.329707","SP1057915.166.38","SY1057915.2026.285986","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:48","Prod","A1057915.41256","Mitte-Theke, Tisch 30","Placido(917627)","S1057915.329707","SALE","1","25.9","25.9","0.0","0.0","0.0","0.0","814","Greek Salad in a Pizza Bowl","Salate(1327290923352297)","[]","MwSt. 8.1%","1.081","23.959297","1.940703","Tischservice"
"S1057915.329708","SP1057915.166.39","SY1057915.2026.285987","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:49","Prod","A1057915.41256","Mitte-Theke, Tisch 30","Placido(917627)","S1057915.329708","SALE","1","8.5","8.5","0.0","0.0","0.0","0.0","1226","Amalfi Limonade 0,4","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","7.86309","0.63691","Tischservice"
"S1057915.329709","SP1057915.166.40","SY1057915.2026.285988","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:49","Prod","A1057915.41257","Mitte-Theke, Tisch 32","Placido(917627)","S1057915.329709","SALE","1","8.0","8.0","0.0","0.0","0.0","0.0","718","Acqua Morelli naturale 0,75l","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","7.400555","0.599445","Tischservice"
"S1057915.329710","SP1057915.166.41","SY1057915.2026.285989","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:49","Prod","A1057915.41257","Mitte-Theke, Tisch 32","Placido(917627)","S1057915.329710","SALE","1","25.0","25.0","0.0","0.0","0.0","0.0","1462","Pizza White Tuna","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","23.126735","1.873265","Tischservice"
"S1057915.329711","SP1057915.166.42","SY1057915.2026.285990","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:49","Prod","A1057915.41257","Mitte-Theke, Tisch 32","Placido(917627)","S1057915.329711","SALE","1","8.0","8.0","0.0","0.0","0.0","0.0","719","Acqua Morelli sparkling 0,75l","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","7.400555","0.599445","Tischservice"
"S1057915.329712","SP1057915.166.43","SY1057915.2026.285991","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:49","Prod","A1057915.41257","Mitte-Theke, Tisch 32","Placido(917627)","S1057915.329712","SALE","1","28.9","28.9","0.0","0.0","0.0","0.0","1448","The Rock","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","26.734505","2.165495","Tischservice"
"S1057915.329713","SP1057915.166.44","SY1057915.2026.285992","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:50","Prod","A1057915.41258","Tisch 505","Placido(917627)","S1057915.329713","SALE","0E+1","0.0","0.0","0.0","0.0","0.0","0.0","1462","Pizza White Tuna","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.329714","SP1057915.166.45","SY1057915.2026.285993","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:50","Prod","A1057915.41258","Tisch 505","Placido(917627)","S1057915.329714","SALE","0E+1","0.0","0.0","0.0","0.0","0.0","0.0","3835","ohne Zwiebel","Salate(1327290923352297)","Pizza","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.329715","SP1057915.166.46","SY1057915.2026.285994","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:50","Prod","A1057915.41258","Tisch 505","Placido(917627)","S1057915.329715","SALE","0E+1","0.0","0.0","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.329716","SP1057915.166.47","SY1057915.2026.285995","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:50","Prod","A1057915.41258","Tisch 505","Placido(917627)","S1057915.329716","SALE","0E+1","0.0","0.0","0.0","0.0","0.0","0.0","2116","mit Eis","Getränke(1327290923352111)","Spirituosen","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.329717","SP1057915.166.48","SY1057915.2026.285996","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:50","Prod","A1057915.41258","Tisch 505","Placido(917627)","S1057915.329717","SALE","0E+1","0.0","0.0","0.0","0.0","0.0","0.0","4101","mit Zitrone","Getränke(1327290923352111)","Getränke Diverse","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.329718","SP1057915.166.49","SY1057915.2026.285997","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:51","Prod","A1057915.41258","Tisch 507","Placido(917627)","S1057915.329718","SALE","1","8.0","8.0","0.0","0.0","0.0","0.0","719","Acqua Morelli sparkling 0,75l","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","7.400555","0.599445","Tischservice"
"S1057915.329719","SP1057915.166.50","SY1057915.2026.285998","MASTER(1057915)","Iphone 6(1057921)","26.05.26 11:51","Prod","A1057915.41258","Tisch 507","Placido(917627)","S1057915.329719","SALE","1","8.5","8.5","0.0","0.0","0.0","0.0","1226","Amalfi Limonade 0,4","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","7.86309","0.63691","Tischservice"
"S1057915.329720","SP1057915.166.51","SY1057915.2026.285999","MASTER(1057915)","Iphone 8(1057920)","26.05.26 11:53","Prod","A1057915.41259","Tisch 505","Tomas(1008589)","S1057915.329720","SALE","1","6.9","6.9","0.0","0.0","0.0","0.0","1232","Apfelschorle 0,4","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","6.382979","0.517021","Tischservice"
"S1057915.329721","SP1057915.166.52","SY1057915.2026.286000","MASTER(1057915)","Iphone 8(1057920)","26.05.26 11:53","Prod","A1057915.41259","Tisch 505","Tomas(1008589)","S1057915.329721","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.329722","SP1057915.166.53","SY1057915.2026.286001","MASTER(1057915)","Iphone 8(1057920)","26.05.26 11:54","Prod","A1057915.41259","Tisch 505","Tomas(1008589)","S1057915.329722","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.329723","SP1057915.166.54","SY1057915.2026.286002","MASTER(1057915)","Iphone 8(1057920)","26.05.26 11:54","Prod","A1057915.41259","Tisch 505","Tomas(1008589)","S1057915.329723","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.329724","SP1057915.166.55","SY1057915.2026.286003","MASTER(1057915)","Iphone 8(1057920)","26.05.26 11:54","Prod","A1057915.41259","Tisch 505","Tomas(1008589)","S1057915.329724","SALE","1","23.0","23.0","0.0","0.0","0.0","0.0","734","Mixed Antipasti","Vorspeisen(1327290923353063)","[]","MwSt. 8.1%","1.081","21.276596","1.723404","Tischservice"
"S1057915.329725","SP1057915.166.56","SY1057915.2026.286004","MASTER(1057915)","Iphone 8(1057920)","26.05.26 11:54","Prod","A1057915.41259","Tisch 505","Tomas(1008589)","S1057915.329725","SALE","1","32.9","32.9","0.0","0.0","0.0","0.0","14847","Trufflepasta in a Pizza Bowl","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","30.434783","2.465217","Tischservice"
"S1057915.329726","SP1057915.166.57","SY1057915.2026.286005","MASTER(1057915)","Iphone 8(1057920)","26.05.26 11:54","Prod","A1057915.41259","Tisch 505","Tomas(1008589)","S1057915.329726","SALE","1","25.0","25.0","0.0","0.0","0.0","0.0","1462","Pizza White Tuna","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","23.126735","1.873265","Tischservice"
"S1057915.329727","SP1057915.166.58","SY1057915.2026.286006","MASTER(1057915)","Iphone 8(1057920)","26.05.26 11:54","Prod","A1057915.41259","Tisch 505","Tomas(1008589)","S1057915.329727","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","3835","ohne Zwiebel","Salate(1327290923352297)","Pizza","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.329728","SP1057915.166.59","SY1057915.2026.286007","MASTER(1057915)","Iphone 8(1057920)","26.05.26 11:54","Prod","A1057915.41259","Tisch 505","Tomas(1008589)","S1057915.329728","SALE","1","26.5","26.5","0.0","0.0","0.0","0.0","1275","Caesar Salad","Salate(1327290923352297)","","MwSt. 8.1%","1.081","24.514339","1.985661","Tischservice"
"S1057915.329729","SP1057915.166.60","SY1057915.2026.286008","MASTER(1057915)","Iphone 8(1057920)","26.05.26 11:55","Prod","A1057915.41259","Tisch 505","Tomas(1008589)","S1057915.329729","SALE","1","28.9","28.9","0.0","0.0","0.0","0.0","1406","Pizza Parma 24","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","26.734505","2.165495","Tischservice"
"S1057915.329730","SP1057915.166.61","SY1057915.2026.286009","MASTER(1057915)","Iphone 8(1057920)","26.05.26 11:55","Prod","A1057915.41259","Tisch 505","Tomas(1008589)","S1057915.329730","SALE","1","8.0","8.0","0.0","0.0","0.0","0.0","20938","mit Burrata","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","7.400555","0.599445","Tischservice"
"S1057915.329731","SP1057915.166.62","SY1057915.2026.286010","MASTER(1057915)","Iphone 6(1057921)","26.05.26 12:00","Prod","A1057915.41253","Tisch 506","Placido(917627)","S1057915.329731","SALE","1","29.9","29.9","0.0","0.0","0.0","0.0","1396","Pizza Oh My Truffle","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","27.659574","2.240426","Tischservice"
"S1057915.329733","SP1057915.166.64","SY1057915.2026.286012","MASTER(1057915)","Iphone 8(1057920)","26.05.26 12:00","Prod","A1057915.41260","Mitte-Theke, Tisch 35","Tomas(1008589)","S1057915.329733","SALE","1","8.5","8.5","0.0","0.0","0.0","0.0","1242","Basil Lemon Ice Tea 0,4","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","7.86309","0.63691","Tischservice"
"S1057915.329734","SP1057915.166.65","SY1057915.2026.286013","MASTER(1057915)","Iphone 8(1057920)","26.05.26 12:00","Prod","A1057915.41260","Mitte-Theke, Tisch 35","Tomas(1008589)","S1057915.329734","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.329732","SP1057915.166.63","SY1057915.2026.286011","MASTER(1057915)","Iphone 6(1057921)","26.05.26 12:00","Prod","A1057915.41253","Tisch 506","Placido(917627)","S1057915.329732","SALE","1","26.0","26.0","0.0","0.0","0.0","0.0","1381","Pizza Margherita di Bufalina","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","24.051804","1.948196","Tischservice"
"S1057915.329735","SP1057915.166.66","SY1057915.2026.286014","MASTER(1057915)","Iphone 8(1057920)","26.05.26 12:00","Prod","A1057915.41260","Mitte-Theke, Tisch 35","Tomas(1008589)","S1057915.329735","SALE","1","23.9","23.9","0.0","0.0","0.0","0.0","1385","Schinken Champignons","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","22.109158","1.790842","Tischservice"
"S1057915.329736","SP1057915.166.67","SY1057915.2026.286015","MASTER(1057915)","Iphone 8(1057920)","26.05.26 12:01","Prod","A1057915.41260","Mitte-Theke, Tisch 35","Tomas(1008589)","S1057915.329736","SALE","1","28.9","28.9","0.0","0.0","0.0","0.0","1406","Pizza Parma 24","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","26.734505","2.165495","Tischservice"
"S1057915.329737","SP1057915.166.68","SY1057915.2026.286016","MASTER(1057915)","Iphone 8(1057920)","26.05.26 12:01","Prod","A1057915.41260","Mitte-Theke, Tisch 35","Tomas(1008589)","S1057915.329737","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","3824","ohne Rucola","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.329738","SP1057915.166.69","SY1057915.2026.286017","MASTER(1057915)","Iphone 8(1057920)","26.05.26 12:02","Prod","A1057915.41261","Tisch 103","Tomas(1008589)","S1057915.329738","SALE","1","4.2","4.2","0.0","0.0","0.0","0.0","1222","Acqua Morelli Sparkling 0,25","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","3.885291","0.314709","Tischservice"
