"Identifikator","Perioden Id","Jahres Id","Geräte_Name","Passives_Gerät","Datum","Modus","Konto","Konto Name","Mitarbeiter","Referenz","Typ","Mng","Einzelpreis","FinalPreis","Rabatt","Materialverlust/Bruch","Gratis","Buchung","SKU","Artikel","Gruppe","StatGruppe","SteuerName","SteuerRate","VorSteuern","SteuernMenge","Profil"
"S911659.2338101","SP911659.637.14","SY911659.2026.521901","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312650","Bestellung ZX171","Online Order(691144)","S911659.2034082","TRANSITORY_COMP","-1","14.5","-14.5","0.0","0.0","0.0","0.0","15340","Green Mamba vegan (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-13.551402","-0.948598","OA Take-Away"
"S911659.2338102","SP911659.637.15","SY911659.2026.521902","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312650","Bestellung ZX171","Online Order(691144)","S911659.2034083","TRANSITORY_COMP","-1","20.0","-20.0","0.0","0.0","0.0","0.0","15652","Vegan Beef Chimichurri (Webshop)","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-18.691589","-1.308411","OA Take-Away"
"S911659.2338103","SP911659.637.16","SY911659.2026.521903","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312651","Bestellung WC080","Online Order(691144)","S911659.2034680","TRANSITORY_COMP","-1","16.9","-16.9","0.0","0.0","0.0","0.0","24973","Return of the Mac (Webshop)","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-15.794393","-1.105607","OA Take-Away"
"S911659.2338104","SP911659.637.17","SY911659.2026.521904","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312651","Bestellung WC080","Online Order(691144)","S911659.2034681","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-11.214953","-0.785047","OA Take-Away"
"S911659.2338105","SP911659.637.18","SY911659.2026.521905","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312652","Bestellung FX487","Online Order(691144)","S911659.2036262","TRANSITORY_COMP","-1","9.0","-9.0","0.0","0.0","0.0","0.0","15220","Pizza Marinara (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-8.411215","-0.588785","OA Take-Away"
"S911659.2338106","SP911659.637.19","SY911659.2026.521906","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312653","Bestellung DZ002","Online Order(691144)","S911659.2099685","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-11.214953","-0.785047","OA Take-Away"
"S911659.2338107","SP911659.637.20","SY911659.2026.521907","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312654","Bestellung IR598","Online Order(691144)","S911659.2100643","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2338108","SP911659.637.21","SY911659.2026.521908","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312655","Bestellung OL077","Online Order(691144)","S911659.2121962","TRANSITORY_COMP","-1","16.9","-16.9","0.0","0.0","0.0","0.0","24973","Return of the Mac (Webshop)","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-15.794393","-1.105607","OA Take-Away"
"S911659.2338109","SP911659.637.22","SY911659.2026.521909","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312655","Bestellung OL077","Online Order(691144)","S911659.2121963","TRANSITORY_COMP","-1","15.9","-15.9","0.0","0.0","0.0","0.0","25147","Vegan Ratatouille (Webshop)","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-14.859813","-1.040187","OA Take-Away"
"S911659.2338110","SP911659.637.23","SY911659.2026.521910","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312656","Bestellung 2","Mohamed(787690)","S911659.2139484","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","1462","Pizza White Tuna","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","Takeaway"
"S911659.2338111","SP911659.637.24","SY911659.2026.521911","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312657","Bestellung HH594","Online Order(691144)","S911659.2142348","TRANSITORY_COMP","-1","8.0","-8.0","0.0","0.0","0.0","0.0","15147","Cheese Roll (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-7.476636","-0.523364","OA Take-Away"
"S911659.2338112","SP911659.637.25","SY911659.2026.521912","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312657","Bestellung HH594","Online Order(691144)","S911659.2142349","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15580","Bacon N Cheese (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2338113","SP911659.637.26","SY911659.2026.521913","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312657","Bestellung HH594","Online Order(691144)","S911659.2142350","TRANSITORY_COMP","-1","5.0","-5.0","0.0","0.0","0.0","0.0","3729","mit-Burrata+","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-4.672897","-0.327103","OA Take-Away"
"S911659.2338114","SP911659.637.27","SY911659.2026.521914","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312657","Bestellung HH594","Online Order(691144)","S911659.2142351","TRANSITORY_COMP","-1","5.0","-5.0","0.0","0.0","0.0","0.0","3702","mit Parmaschinken","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-4.672897","-0.327103","OA Take-Away"
"S911659.2338115","SP911659.637.28","SY911659.2026.521915","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312658","Bestellung DP703","Online Order(691144)","S911659.2148189","TRANSITORY_COMP","-1","18.0","-18.0","0.0","0.0","0.0","0.0","15532","Pizza The Beast (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-16.82243","-1.17757","OA Take-Away"
"S911659.2338116","SP911659.637.29","SY911659.2026.521916","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312659","Bestellung GL701","Online Order(691144)","S911659.2148359","TRANSITORY_COMP","-1","14.5","-14.5","0.0","0.0","0.0","0.0","15316","Green Mamba (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-13.551402","-0.948598","OA Take-Away"
"S911659.2338117","SP911659.637.30","SY911659.2026.521917","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312659","Bestellung GL701","Online Order(691144)","S911659.2148360","TRANSITORY_COMP","-1","5.0","-5.0","0.0","0.0","0.0","0.0","3729","mit-Burrata+","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-4.672897","-0.327103","OA Take-Away"
"S911659.2338118","SP911659.637.31","SY911659.2026.521918","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312659","Bestellung GL701","Online Order(691144)","S911659.2148361","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3728","mit Kirschtomaten","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","OA Take-Away"
"S911659.2338119","SP911659.637.32","SY911659.2026.521919","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312659","Bestellung GL701","Online Order(691144)","S911659.2148362","TRANSITORY_COMP","-1","15.5","-15.5","0.0","0.0","0.0","0.0","15460","Pizza Cowabunga (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.485981","-1.014019","OA Take-Away"
"S911659.2338120","SP911659.637.33","SY911659.2026.521920","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312659","Bestellung GL701","Online Order(691144)","S911659.2148363","TRANSITORY_COMP","-1","5.0","-5.0","0.0","0.0","0.0","0.0","3729","mit-Burrata+","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-4.672897","-0.327103","OA Take-Away"
"S911659.2338121","SP911659.637.34","SY911659.2026.521921","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312659","Bestellung GL701","Online Order(691144)","S911659.2148364","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3720","mit Rucola","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","OA Take-Away"
"S911659.2338122","SP911659.637.35","SY911659.2026.521922","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312659","Bestellung GL701","Online Order(691144)","S911659.2148365","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3728","mit Kirschtomaten","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","OA Take-Away"
"S911659.2338123","SP911659.637.36","SY911659.2026.521923","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312660","Bestellung QR127","Online Order(691144)","S911659.2149070","TRANSITORY_COMP","-2","12.0","-24.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-22.429907","-1.570093","OA Take-Away"
"S911659.2338124","SP911659.637.37","SY911659.2026.521924","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312661","Bestellung HD256","Online Order(691144)","S911659.2178887","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15915","Caesar Salad (Webshop)","Salate(1020286661041706)","","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2338125","SP911659.637.38","SY911659.2026.521925","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312661","Bestellung HD256","Online Order(691144)","S911659.2178888","TRANSITORY_COMP","-1","16.5","-16.5","0.0","0.0","0.0","0.0","15196","Pizza Don Diablo (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-15.420561","-1.079439","OA Take-Away"
"S911659.2338126","SP911659.637.39","SY911659.2026.521926","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312661","Bestellung HD256","Online Order(691144)","S911659.2178889","TRANSITORY_COMP","-1","14.5","-14.5","0.0","0.0","0.0","0.0","15316","Green Mamba (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-13.551402","-0.948598","OA Take-Away"
"S911659.2338127","SP911659.637.40","SY911659.2026.521927","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312661","Bestellung HD256","Online Order(691144)","S911659.2178890","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15556","Pizza Vegan Salami (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2338128","SP911659.637.41","SY911659.2026.521928","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312662","Bestellung KE552","Online Order(691144)","S911659.2180623","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-11.214953","-0.785047","OA Take-Away"
"S911659.2338129","SP911659.637.42","SY911659.2026.521929","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312662","Bestellung KE552","Online Order(691144)","S911659.2180624","TRANSITORY_COMP","-1","2.0","-2.0","0.0","0.0","0.0","0.0","3712","mit Oliven","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-1.869159","-0.130841","OA Take-Away"
"S911659.2338130","SP911659.637.43","SY911659.2026.521930","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312663","Bestellung EP228","Online Order(691144)","S911659.2181318","TRANSITORY_COMP","-1","13.9","-13.9","0.0","0.0","0.0","0.0","15268","Pizza Margherita Vegan (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-12.990654","-0.909346","OA Take-Away"
"S911659.2338131","SP911659.637.44","SY911659.2026.521931","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312663","Bestellung EP228","Online Order(691144)","S911659.2181319","TRANSITORY_COMP","-1","1.0","-1.0","0.0","0.0","0.0","0.0","3728","mit Kirschtomaten","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-0.934579","-0.065421","OA Take-Away"
"S911659.2338132","SP911659.637.45","SY911659.2026.521932","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312663","Bestellung EP228","Online Order(691144)","S911659.2181320","TRANSITORY_COMP","-1","2.0","-2.0","0.0","0.0","0.0","0.0","3712","mit Oliven","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-1.869159","-0.130841","OA Take-Away"
"S911659.2338133","SP911659.637.46","SY911659.2026.521933","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312664","Bestellung FP198","Online Order(691144)","S911659.2207391","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15556","Pizza Vegan Salami (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2338134","SP911659.637.47","SY911659.2026.521934","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312665","Bestellung QB478","Online Order(691144)","S911659.2238675","TRANSITORY_COMP","-2","13.9","-27.8","0.0","0.0","0.0","0.0","15268","Pizza Margherita Vegan (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-25.981308","-1.818692","OA Take-Away"
"S911659.2338135","SP911659.637.48","SY911659.2026.521935","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312665","Bestellung QB478","Online Order(691144)","S911659.2238676","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2338136","SP911659.637.49","SY911659.2026.521936","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312666","Bestellung MA837","Online Order(691144)","S911659.2255777","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","15244","Pizza Margherita (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-11.214953","-0.785047","OA Take-Away"
"S911659.2338137","SP911659.637.50","SY911659.2026.521937","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312667","Bestellung HG780","Online Order(691144)","S911659.2258856","TRANSITORY_COMP","-2","9.0","-18.0","0.0","0.0","0.0","0.0","15123","Focaccia (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-16.82243","-1.17757","OA Take-Away"
"S911659.2338138","SP911659.637.51","SY911659.2026.521938","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312667","Bestellung HG780","Online Order(691144)","S911659.2258857","TRANSITORY_COMP","-2","0.0","0.0","0.0","0.0","0.0","0.0","23372","Kräuterbutter","Vorspeisen(1020286661042526)","[]","MwSt. 7%","1.07","0","0","OA Take-Away"
"S911659.2338139","SP911659.637.52","SY911659.2026.521939","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312667","Bestellung HG780","Online Order(691144)","S911659.2258858","TRANSITORY_COMP","-2","7.9","-15.8","0.0","0.0","0.0","0.0","27488","Erdbeertiramisu (Webshop)","Desserts(1020286661039931)","","MwSt. 7%","1.07","-14.766355","-1.033645","OA Take-Away"
"S911659.2338140","SP911659.637.53","SY911659.2026.521940","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312668","Bestellung HZ610","Online Order(691144)","S911659.2261340","TRANSITORY_COMP","-1","8.0","-8.0","0.0","0.0","0.0","0.0","15147","Cheese Roll (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-7.476636","-0.523364","OA Take-Away"
"S911659.2338141","SP911659.637.54","SY911659.2026.521941","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312668","Bestellung HZ610","Online Order(691144)","S911659.2261341","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15580","Bacon N Cheese (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2338142","SP911659.637.55","SY911659.2026.521942","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312669","Bestellung KR202","Online Order(691144)","S911659.2301129","TRANSITORY_COMP","-1","22.0","-22.0","0.0","0.0","0.0","0.0","15724","Pizza Oh My Truffle (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-20.560748","-1.439252","OA Take-Away"
"S911659.2338143","SP911659.637.56","SY911659.2026.521943","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312669","Bestellung KR202","Online Order(691144)","S911659.2301130","TRANSITORY_COMP","-1","3.5","-3.5","0.0","0.0","0.0","0.0","16155","Aioli (Webshop)","Vorspeisen(1020286661042526)","","MwSt. 7%","1.07","-3.271028","-0.228972","OA Take-Away"
"S911659.2338144","SP911659.637.57","SY911659.2026.521944","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312669","Bestellung KR202","Online Order(691144)","S911659.2301131","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15915","Caesar Salad (Webshop)","Salate(1020286661041706)","","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2338145","SP911659.637.58","SY911659.2026.521945","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312669","Bestellung KR202","Online Order(691144)","S911659.2301132","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2338146","SP911659.637.59","SY911659.2026.521946","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312669","Bestellung KR202","Online Order(691144)","S911659.2301133","TRANSITORY_COMP","-1","7.5","-7.5","0.0","0.0","0.0","0.0","15820","Tiramisu (Webshop)","Desserts(1020286661039931)","","MwSt. 7%","1.07","-7.009346","-0.490654","OA Take-Away"
"S911659.2338147","SP911659.637.60","SY911659.2026.521947","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312670","Bestellung TG429","Online Order(691144)","S911659.2315048","TRANSITORY_COMP","-1","16.5","-16.5","0.0","0.0","0.0","0.0","15196","Pizza Don Diablo (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-15.420561","-1.079439","OA Take-Away"
"S911659.2338148","SP911659.637.61","SY911659.2026.521948","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312670","Bestellung TG429","Online Order(691144)","S911659.2315049","TRANSITORY_COMP","-1","2.0","-2.0","0.0","0.0","0.0","0.0","3712","mit Oliven / Olives","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-1.869159","-0.130841","OA Take-Away"
"S911659.2338149","SP911659.637.62","SY911659.2026.521949","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312671","Bestellung 1","Mohamed(787690)","S911659.2317793","TRANSITORY_COMP","-1","12.0","-12.0","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1020286661040718)","[]","MwSt. 7%","1.07","-11.214953","-0.785047","Takeaway"
"S911659.2338150","SP911659.637.63","SY911659.2026.521950","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312672","Bestellung VO723","Online Order(691144)","S911659.2321234","TRANSITORY_COMP","-1","16.0","-16.0","0.0","0.0","0.0","0.0","15388","Salsiccia Style (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","-14.953271","-1.046729","OA Take-Away"
"S911659.2338151","SP911659.637.64","SY911659.2026.521951","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312673","Bestellung TU842","Online Order(691144)","S911659.1931542","TRANSITORY_OPEN","1","16.0","16.0","0.0","0.0","0.0","0.0","15580","Bacon N Cheese (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.953271","1.046729","OA Take-Away"
"S911659.2338152","SP911659.637.65","SY911659.2026.521952","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312673","Bestellung TU842","Online Order(691144)","S911659.1931543","TRANSITORY_OPEN","1","16.0","16.0","0.0","0.0","0.0","0.0","15700","Pizza White Tuna (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.953271","1.046729","OA Take-Away"
"S911659.2338153","SP911659.637.66","SY911659.2026.521953","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312674","Bestellung CH791","Online Order(691144)","S911659.1945809","TRANSITORY_OPEN","1","10.0","10.0","0.0","0.0","0.0","0.0","16131","Pizza Nutella (Webshop)","Desserts(1020286661039931)","","MwSt. 7%","1.07","9.345794","0.654206","OA Take-Away"
"S911659.2338154","SP911659.637.67","SY911659.2026.521954","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312674","Bestellung CH791","Online Order(691144)","S911659.1945810","TRANSITORY_OPEN","2","15.0","30.0","0.0","0.0","0.0","0.0","15292","Pizza Margherita di Bufalina (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","28.037383","1.962617","OA Take-Away"
"S911659.2338155","SP911659.637.68","SY911659.2026.521955","Master(911659)","Master(911659)","26.05.26 10:28","Prod","A911659.312675","Bestellung KY243","Online Order(691144)","S911659.1947671","TRANSITORY_OPEN","1","15.0","15.0","0.0","0.0","0.0","0.0","15292","Pizza Margherita di Bufalina (Webshop)","Pizza(1020286661040718)","Pizza","MwSt. 7%","1.07","14.018692","0.981308","OA Take-Away"
